"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_spearman","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: VaDE_Simple_gauss - stage2/mcc_spearman","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gauss - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: VaDE_Simple_gumbel - stage2/mcc_spearman","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_spearman__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: VaDE_Simple_cauchy - stage2/mcc_spearman","Group: VaDE_Simple_cauchy - stage2/mcc_spearman__MIN","Group: VaDE_Simple_cauchy - stage2/mcc_spearman__MAX","Group: VaDE_Simple_cauchy - _step","Group: VaDE_Simple_cauchy - _step__MIN","Group: VaDE_Simple_cauchy - _step__MAX"
"52751","0.15639289532363923","0.08933754183349855","0.2331946319717113","63430","63430","63430","0.17504034611168257","0.11334454939995169","0.26566936533617963","63430","63430","63430","0","0","0","63430","63430","63430","0.2901397237922212","0","0.5997262811361718","63430","63430","63430","0.4569127592696243","0.26146663133167963","0.5907123766335979","63430","63430","63430","0","0","0","63430","63430","63430"
"53001","0.19434308824709665","0.09488136883039186","0.28163779192732735","63683","63683","63683","0.1588758727031534","0.09229218120834155","0.23969490735737473","63683","63683","63683","0","0","0","63683","63683","63683","0.29965698940246044","0","0.5481474959694722","63683","63683","63683","0.46923636014878395","0.18191438608546148","0.586774086629633","63683","63683","63683","0","0","0","63683","63683","63683"
"53251","0.19804556194955075","0.13303056989700263","0.30848819659108334","63936","63936","63936","0.15733048525197368","0.09719871430933838","0.25532309396764424","63936","63936","63936","0","0","0","63936","63936","63936","0.35384654180256186","0","0.6598990024186304","63936","63936","63936","0.4298576754123725","0.11520716887060163","0.6131884854639394","63936","63936","63936","0","0","0","63936","63936","63936"
"53501","0.16698158330703947","0.11217847904916885","0.22566797464920385","64189","64189","64189","0.16146177448082982","0.10364659079048646","0.2374477618445582","64189","64189","64189","0","0","0","64189","64189","64189","0.31332296035288526","0","0.5964569684232032","64189","64189","64189","0.4471996488726142","0.2038487114498003","0.5807479687333976","64189","64189","64189","0","0","0","64189","64189","64189"
"53751","0.15045950145042347","0.10314162959217536","0.19097166060690293","64442","64442","64442","0.15764415895546055","0.10846605070806765","0.25083236718868385","64442","64442","64442","0","0","0","64442","64442","64442","0.28339868135107166","0","0.5398619238420123","64442","64442","64442","0.46694177423996025","0.17078615101838282","0.5930896244915185","64442","64442","64442","0","0","0","64442","64442","64442"
"54001","0.18958162924816452","0.11663756119927507","0.2930718853295391","64695","64695","64695","0.1606885954606057","0.09274756462516132","0.26287773611330373","64695","64695","64695","0","0","0","64695","64695","64695","0.32725321165866617","0","0.6905104317444497","64695","64695","64695","0.4010038037739836","0.14595157045199894","0.5385383871974075","64695","64695","64695","0","0","0","64695","64695","64695"
"54251","0.17716322762011324","0.1148239951072196","0.275137102515857","64948","64948","64948","0.16988593181987094","0.11499323731774898","0.2717716859576497","64948","64948","64948","0","0","0","64948","64948","64948","0.3185785425422092","0","0.6460708402958367","64948","64948","64948","0.4671236338911278","0.15467253279138693","0.6431845576041512","64948","64948","64948","0","0","0","64948","64948","64948"
"54501","0.19018689561694266","0.1407877911642356","0.2388357224679849","65201","65201","65201","0.161089177773426","0.11210156978603743","0.2401394427032327","65201","65201","65201","0","0","0","65201","65201","65201","0.3067303841606249","0","0.6227815786605031","65201","65201","65201","0.4697905604381118","0.2762501803734748","0.5544010070481952","65201","65201","65201","0","0","0","65201","65201","65201"
"54751","0.18327680242156247","0.15192574691099553","0.22632815698714706","65454","65454","65454","0.15042788101699334","0.10391668535417886","0.27179501951452234","65454","65454","65454","0","0","0","65454","65454","65454","0.34868510032628985","0","0.6634921541405798","65454","65454","65454","0.4511337626802094","0.14202721502076374","0.6171593148085605","65454","65454","65454","0","0","0","65454","65454","65454"
"55001","0.17952078467185037","0.13084278546201283","0.24281980054781935","65707","65707","65707","0.16731463621118317","0.08912995681633033","0.25319366241104113","65707","65707","65707","0","0","0","65707","65707","65707","0.28459030207476466","0","0.5977521194190177","65707","65707","65707","0.4586508777720635","0.13826968054223585","0.6377484628822027","65707","65707","65707","0","0","0","65707","65707","65707"
"55251","0.17289173722215603","0.11255187797076974","0.2808125778353469","65960","65960","65960","0.1671629300856658","0.10314991549305971","0.2761987931347753","65960","65960","65960","0","0","0","65960","65960","65960","0.2904434817072139","0","0.5747666954967343","65960","65960","65960","0.47649161868048734","0.245459156805825","0.6224528736813638","65960","65960","65960","0","0","0","65960","65960","65960"
"55501","0.16963587178760714","0.10041035872897437","0.21342185147895995","66213","66213","66213","0.18076767547085534","0.09225406375222078","0.2971560562987466","66213","66213","66213","0","0","0","66213","66213","66213","0.322975495081938","0","0.561016598591971","66213","66213","66213","0.412302899724727","0.15572048059326885","0.5564784541541937","66213","66213","66213","0","0","0","66213","66213","66213"
"55751","0.19408005122817432","0.12517771498112346","0.31408224735835855","66466","66466","66466","0.17479426974438725","0.1022476911782603","0.25619594845470617","66466","66466","66466","0","0","0","66466","66466","66466","0.2859855826448702","0","0.5963953910891061","66466","66466","66466","0.4705870437563894","0.29000830546663275","0.6048122534297293","66466","66466","66466","0","0","0","66466","66466","66466"
"56001","0.18088747930940377","0.11649196091921196","0.3027225307496825","66719","66719","66719","0.17808539099696336","0.11398685005381157","0.24964986837873876","66719","66719","66719","0","0","0","66719","66719","66719","0.2601167984627669","0","0.5290319196821834","66719","66719","66719","0.4207737432882307","0.2194424845704337","0.6047068334595681","66719","66719","66719","0","0","0","66719","66719","66719"
"56251","0.19763457779367094","0.14052246179686612","0.2708835911702273","66972","66972","66972","0.15523178053611486","0.10008088951403056","0.2245960129082279","66972","66972","66972","0","0","0","66972","66972","66972","0.33513209774813835","0","0.6357588306575229","66972","66972","66972","0.41975694596945534","0.19595723232562504","0.5431351009602041","66972","66972","66972","0","0","0","66972","66972","66972"
"56501","0.16484209948908385","0.10347627474995984","0.24778818812070474","67225","67225","67225","0.15865910252257126","0.10122253344238319","0.24457681213448365","67225","67225","67225","0","0","0","67225","67225","67225","0.30723147354297276","0","0.6047896726757637","67225","67225","67225","0.49505613282977434","0.31878871524321395","0.636614024812202","67225","67225","67225","0","0","0","67225","67225","67225"
"56751","0.19214578090677625","0.11061312054947932","0.32035222071496305","67478","67478","67478","0.17696050224285978","0.11021321582431307","0.2784868151716663","67478","67478","67478","0","0","0","67478","67478","67478","0.3171537353958306","0","0.6143232348883271","67478","67478","67478","0.4419521484829564","0.23417727658165854","0.632453886287225","67478","67478","67478","0","0","0","67478","67478","67478"
"57001","0.18081977105927707","0.13039629626594018","0.25140660140370086","67731","67731","67731","0.1902061125339834","0.09507193473257396","0.26850657580349113","67731","67731","67731","0","0","0","67731","67731","67731","0.3078605603427473","0","0.5355205824996102","67731","67731","67731","0.4306071750730157","0.22552264150245438","0.5554595393419187","67731","67731","67731","0","0","0","67731","67731","67731"
"57251","0.16572214372072525","0.1243275765428375","0.23523178551789564","67984","67984","67984","0.16875908707868328","0.11592858827258685","0.24577326071257807","67984","67984","67984","0","0","0","67984","67984","67984","0.31609656175816736","0","0.5690327504560829","67984","67984","67984","0.4475277484173362","0.17166680888260044","0.5412941487444071","67984","67984","67984","0","0","0","67984","67984","67984"
"57501","0.1687686045373328","0.08820353003788818","0.24713304318939114","68237","68237","68237","0.1866788404085762","0.1202403663607561","0.26281887031969","68237","68237","68237","0","0","0","68237","68237","68237","0.3007700926210746","0","0.595023228671447","68237","68237","68237","0.44787856277377774","0.16985616845628895","0.5494858576453755","68237","68237","68237","0","0","0","68237","68237","68237"
"57751","0.16575779256860568","0.1251004996020567","0.23797322851526106","68490","68490","68490","0.1684340587681519","0.1171021715171632","0.27003782893013467","68490","68490","68490","0","0","0","68490","68490","68490","0.2941065172221621","0","0.5216989846271606","68490","68490","68490","0.4581269414279922","0.228388651446642","0.5932579666026644","68490","68490","68490","0","0","0","68490","68490","68490"
"58001","0.19063120041580353","0.11308163644281359","0.33200295420321563","68743","68743","68743","0.16474820727762168","0.12486776888681088","0.23758389647628375","68743","68743","68743","0","0","0","68743","68743","68743","0.30838235409013104","0","0.5528579714513309","68743","68743","68743","0.4683094662196254","0.17561297290642483","0.593823618479618","68743","68743","68743","0","0","0","68743","68743","68743"
"58251","0.17405065643234402","0.10441910889110473","0.3687903616209076","68996","68996","68996","0.17059058558330828","0.09894513182864187","0.25380017748599226","68996","68996","68996","0","0","0","68996","68996","68996","0.3001175368556999","0","0.6244178903351049","68996","68996","68996","0.45631945893812453","0.24135345196550873","0.5956126418621427","68996","68996","68996","0","0","0","68996","68996","68996"
"58501","0.18343747224736548","0.13342405746082023","0.24543424744395326","69249","69249","69249","0.16385706667621572","0.0976414803020328","0.23329178857743643","69249","69249","69249","0","0","0","69249","69249","69249","0.2999999336748975","0","0.6075780088561191","69249","69249","69249","0.426498258399302","0.260618092891075","0.5851199318334528","69249","69249","69249","0","0","0","69249","69249","69249"
"58751","0.16784742009964237","0.11614774468981397","0.22013943446195264","69502","69502","69502","0.17457386158120086","0.11604942154002724","0.2552349479779143","69502","69502","69502","0","0","0","69502","69502","69502","0.2787439929410872","0","0.5495431412221666","69502","69502","69502","0.4411837476798053","0.21381016333001338","0.5485507131896745","69502","69502","69502","0","0","0","69502","69502","69502"
"59001","0.178218706645462","0.12541693555312156","0.29079811191292876","69755","69755","69755","0.17360600913698276","0.12345968564873036","0.24249663297766047","69755","69755","69755","0","0","0","69755","69755","69755","0.30469763294311936","0","0.5580818388327954","69755","69755","69755","0.426552808947553","0.11557783960337693","0.624229983710221","69755","69755","69755","0","0","0","69755","69755","69755"
"59251","0.17200722802332796","0.13699038886817255","0.2601988883528227","70008","70008","70008","0.1669891434893263","0.10713553939146789","0.2659663659333784","70008","70008","70008","0","0","0","70008","70008","70008","0.29500081761032926","0","0.6509563446838399","70008","70008","70008","0.42119725365241917","0.08667910423769039","0.6139797628224436","70008","70008","70008","0","0","0","70008","70008","70008"
"59501","0.18395893464839105","0.10688649966648253","0.31866653062646727","70261","70261","70261","0.16594173264525922","0.09792978021806271","0.25806121294562684","70261","70261","70261","0","0","0","70261","70261","70261","0.3343510495819187","0","0.649729740405806","70261","70261","70261","0.42483828717454203","0.1638642343634957","0.5616872342363283","70261","70261","70261","0","0","0","70261","70261","70261"
"59751","0.15061018532711637","0.11113057131054367","0.1840683929487859","70514","70514","70514","0.1936430042220242","0.10985078587630237","0.2665201930813318","70514","70514","70514","0","0","0","70514","70514","70514","0.31455333036142596","0","0.5920688385881764","70514","70514","70514","0.45915580091054486","0.22880212980936143","0.573309919773026","70514","70514","70514","0","0","0","70514","70514","70514"
"60001","0.18581143696516683","0.12106493138623382","0.24739491425708787","70767","70767","70767","0.18260250069367664","0.09385734300060997","0.2747679229054812","70767","70767","70767","0","0","0","70767","70767","70767","0.3280881052943","0","0.6468350560797775","70767","70767","70767","0.4237396618090258","0.1932727094658375","0.6813644526632858","70767","70767","70767","0","0","0","70767","70767","70767"
"60251","0.18086068172645683","0.09930391379718329","0.2994932164277395","71020","71020","71020","0.185930881157059","0.12128008551612221","0.25162961021925984","71020","71020","71020","0","0","0","71020","71020","71020","0.31104581526435326","0","0.5798935701281694","71020","71020","71020","0.41837962256914424","0.17405388621041273","0.6093744655421113","71020","71020","71020","0","0","0","71020","71020","71020"
"60501","0.18443498503824057","0.12303533881981912","0.2815987202909113","71273","71273","71273","0.1679645670362886","0.08343807436022213","0.23339864101835853","71273","71273","71273","0","0","0","71273","71273","71273","0.31604454018692596","0","0.5792635199101513","71273","71273","71273","0.4195750188364039","0.15002483292107702","0.5688726645377101","71273","71273","71273","0","0","0","71273","71273","71273"
"60751","0.16281936941251962","0.08745155341800273","0.2453508950256924","71526","71526","71526","0.17655880191296608","0.09708126681781994","0.24910131014645276","71526","71526","71526","0","0","0","71526","71526","71526","0.3658990843829479","0","0.667008129560275","71526","71526","71526","0.3895523652831986","0.21446552334435864","0.558090225606145","71526","71526","71526","0","0","0","71526","71526","71526"
"61001","0.1903467763823533","0.1237555587341439","0.2973842606161236","71779","71779","71779","0.1580823153929219","0.09758230605388415","0.2643495702868222","71779","71779","71779","0","0","0","71779","71779","71779","0.27571231186969924","0","0.5270035081519343","71779","71779","71779","0.42388868797593054","0.24484739103400197","0.6336716289682681","71779","71779","71779","0","0","0","71779","71779","71779"
"61251","0.18705381116105863","0.11677184878957467","0.2870723891347636","72032","72032","72032","0.17866602089267752","0.1079128334804973","0.2943995715163814","72032","72032","72032","0","0","0","72032","72032","72032","0.32106777111560386","0","0.5947749437629161","72032","72032","72032","0.4460888914233034","0.2885920242871696","0.5725287100070178","72032","72032","72032","0","0","0","72032","72032","72032"
"61501","0.18911422761892804","0.1105129293403893","0.2745978928767787","72285","72285","72285","0.18373039809113426","0.09981825803449254","0.23266489041507926","72285","72285","72285","0","0","0","72285","72285","72285","0.2799812084749416","0","0.540552930107493","72285","72285","72285","0.44724052710483886","0.330585428667967","0.5236332124577971","72285","72285","72285","0","0","0","72285","72285","72285"
"61751","0.17949242681042882","0.1111443804465452","0.2656141428327112","72538","72538","72538","0.16338086832633927","0.1198192057467996","0.2547287528986426","72538","72538","72538","0","0","0","72538","72538","72538","0.29972702991177724","0","0.6451493564929388","72538","72538","72538","0.4463371292886878","0.19867845642333862","0.5665285511330702","72538","72538","72538","0","0","0","72538","72538","72538"
"62001","0.18405727645497352","0.13086680174027324","0.25607237908859826","72791","72791","72791","0.18043692961746688","0.10191290017357572","0.25722237789876623","72791","72791","72791","0","0","0","72791","72791","72791","0.3045682959422632","0","0.5620496617110428","72791","72791","72791","0.4122825986995341","0.13701313802997106","0.5289305706694148","72791","72791","72791","0","0","0","72791","72791","72791"
"62251","0.16558998294423452","0.11689738495297346","0.27054117748372525","73044","73044","73044","0.21375082628000328","0.13897936231656455","0.3349337507127734","73044","73044","73044","0","0","0","73044","73044","73044","0.3448291794087312","0","0.5949090107248868","73044","73044","73044","0.40332903688757477","0.10837076390488314","0.5311618466495861","73044","73044","73044","0","0","0","73044","73044","73044"
"62501","0.1903478077881335","0.11592639546233903","0.28328020326500253","73297","73297","73297","0.18059840394786195","0.11174090999824267","0.27157141408397595","73297","73297","73297","0","0","0","73297","73297","73297","0.35694807721466154","0","0.6574103428457004","73297","73297","73297","0.45047956806339695","0.24811130706826687","0.6027415243059457","73297","73297","73297","0","0","0","73297","73297","73297"
"62751","0.20550549838239576","0.13827841680260944","0.29173009128656563","73550","73550","73550","0.18984057184670067","0.1334191529034526","0.26677723040786494","73550","73550","73550","0","0","0","73550","73550","73550","0.30338296196221565","0","0.6365088274321545","73550","73550","73550","0.4663029954960388","0.2960000749206572","0.6107910098515938","73550","73550","73550","0","0","0","73550","73550","73550"
"63001","0.17744352341455336","0.10726526915364751","0.2780186091175637","73803","73803","73803","0.19320257783438605","0.14113678907571253","0.258104753128288","73803","73803","73803","0","0","0","73803","73803","73803","0.3522755324785944","0","0.5965736650592482","73803","73803","73803","0.4241953436932575","0.11107019625026128","0.5808339668175794","73803","73803","73803","0","0","0","73803","73803","73803"
"63251","0.18612142436704562","0.1313585049739064","0.24784937633607176","74056","74056","74056","0.16980147797971842","0.11696763301627841","0.29182197936013976","74056","74056","74056","0","0","0","74056","74056","74056","0.30323523068027797","0","0.5638911537868848","74056","74056","74056","0.44105394091873107","0.16870282294174307","0.5616650032746957","74056","74056","74056","0","0","0","74056","74056","74056"
"63501","0.16825185765032175","0.10102896595259533","0.2539066953721917","74309","74309","74309","0.18824080529683257","0.12410374597962466","0.2723134794087361","74309","74309","74309","0","0","0","74309","74309","74309","0.29920028740977445","0","0.6275246544712912","74309","74309","74309","0.4357676201325317","0.20613989670474928","0.6345334156611964","74309","74309","74309","0","0","0","74309","74309","74309"
"63751","0.17875363056540472","0.13203103892250082","0.24197819869159223","74562","74562","74562","0.18747623126078766","0.13011687654237264","0.2393211369392584","74562","74562","74562","0","0","0","74562","74562","74562","0.3157318073273024","0","0.6205202985045951","74562","74562","74562","0.4261147800346422","0.10277234013402436","0.655056262957172","74562","74562","74562","0","0","0","74562","74562","74562"
"64001","0.1917366961884603","0.1365912015608899","0.2618954903163327","74815","74815","74815","0.174452216592902","0.09730853648655076","0.23744288285737697","74815","74815","74815","0","0","0","74815","74815","74815","0.3052444035514569","0","0.5745535242585248","74815","74815","74815","0.41083650016212986","0.11362374151703929","0.5836112187806424","74815","74815","74815","0","0","0","74815","74815","74815"
"64251","0.18244148417943287","0.13535479489318025","0.26528606147102846","75068","75068","75068","0.1657094042961679","0.10571923859609025","0.23584028601028956","75068","75068","75068","0","0","0","75068","75068","75068","0.34367565392426946","0","0.6944037468210783","75068","75068","75068","0.48871389205321086","0.32495817399264504","0.621572423916113","75068","75068","75068","0","0","0","75068","75068","75068"
"64501","0.17286000251255776","0.09881795882284101","0.26682933201118025","75321","75321","75321","0.1841757430813881","0.12237215337762812","0.25892223827981276","75321","75321","75321","0","0","0","75321","75321","75321","0.3590518346897668","0","0.6623704842106793","75321","75321","75321","0.48853295401799474","0.3644778436076692","0.6099682167340531","75321","75321","75321","0","0","0","75321","75321","75321"
"64751","0.19150747162978418","0.13166189691307967","0.26172333630597777","75574","75574","75574","0.2025501703393307","0.12369280239421658","0.31113832340004666","75574","75574","75574","0","0","0","75574","75574","75574","0.31934332681410615","0","0.5809504565476894","75574","75574","75574","0.4434802013566278","0.26081712884801855","0.5795448376657083","75574","75574","75574","0","0","0","75574","75574","75574"
"65001","0.19226160131309464","0.12802165456311831","0.3048672286945441","75827","75827","75827","0.17758769842596842","0.12143743265252527","0.25279864946928104","75827","75827","75827","0","0","0","75827","75827","75827","0.30272282976313913","0","0.6552791441132627","75827","75827","75827","0.43782614892989","0.3056224840066031","0.5887381543567499","75827","75827","75827","0","0","0","75827","75827","75827"
"65251","0.20305248010708335","0.134424867773081","0.2569012027836032","76080","76080","76080","0.17982912923225172","0.11352856219253246","0.275523861667793","76080","76080","76080","0","0","0","76080","76080","76080","0.309114663324661","0","0.5825864674812962","76080","76080","76080","0.4671100242344692","0.18901176755647875","0.6317762833164466","76080","76080","76080","0","0","0","76080","76080","76080"
"65501","0.17630360329803438","0.13262019573057443","0.2893467850208712","76333","76333","76333","0.17859233445011563","0.11422675969465217","0.2557915161549441","76333","76333","76333","0","0","0","76333","76333","76333","0.29793483786554276","0","0.5802307105384735","76333","76333","76333","0.43925644566612504","0.20466503609836648","0.5859834957751312","76333","76333","76333","0","0","0","76333","76333","76333"
"65751","0.18645993495343952","0.11308551180173751","0.24200451280379637","76586","76586","76586","0.18081558724962005","0.12291171098211193","0.2544124156054291","76586","76586","76586","0","0","0","76586","76586","76586","0.31276794699042426","0","0.6446862934773713","76586","76586","76586","0.4464240333953998","0.28403824637976","0.5871538891264311","76586","76586","76586","0","0","0","76586","76586","76586"
"66001","0.18755081586575734","0.1231224861052255","0.30341651985173107","76839","76839","76839","0.17233926224650126","0.10520717014981615","0.2714604346244173","76839","76839","76839","0","0","0","76839","76839","76839","0.3161290156211623","0","0.5836132018662831","76839","76839","76839","0.4501234513917435","0.1334529759366576","0.6660434855778736","76839","76839","76839","0","0","0","76839","76839","76839"
"66251","0.17482039784872655","0.10912020468487844","0.24975642813562096","77092","77092","77092","0.18223843239211704","0.09332312964795877","0.2842829967335624","77092","77092","77092","0","0","0","77092","77092","77092","0.32228747118452916","0","0.6411226561553266","77092","77092","77092","0.4642810008431361","0.2059789861722686","0.638987689557665","77092","77092","77092","0","0","0","77092","77092","77092"
"66501","0.19255980802472555","0.13619256409942726","0.2713749854407392","77345","77345","77345","0.18103637070206371","0.127789570566075","0.22845581112445204","77345","77345","77345","0","0","0","77345","77345","77345","0.33221923527785613","0","0.5931384257946258","77345","77345","77345","0.44414932124616585","0.20201183510532003","0.6261978028843528","77345","77345","77345","0","0","0","77345","77345","77345"
"66751","0.2022439660620287","0.11303407774259819","0.3071059717493426","77598","77598","77598","0.19719805836765963","0.1315247847997866","0.2733777321771694","77598","77598","77598","0","0","0","77598","77598","77598","0.317028714519387","0","0.6198973070927392","77598","77598","77598","0.42011868780449646","0.16656533780368762","0.601527121939022","77598","77598","77598","0","0","0","77598","77598","77598"
"67001","0.18144703851427196","0.1212060587156869","0.29697839414263455","77851","77851","77851","0.1659510282240863","0.10525277162135953","0.23537151157639274","77851","77851","77851","0","0","0","77851","77851","77851","0.291036084043245","0","0.5854776653991268","77851","77851","77851","0.41916912145058777","0.12552418198980622","0.562436840720388","77851","77851","77851","0","0","0","77851","77851","77851"
"67251","0.1771266401399624","0.1203506772821811","0.24531004871326254","78104","78104","78104","0.16964140727823118","0.09046292326025183","0.2628188514234019","78104","78104","78104","0","0","0","78104","78104","78104","0.33037421269903955","0","0.620107309720821","78104","78104","78104","0.4267203164947461","0.13161306124814462","0.6129690817692414","78104","78104","78104","0","0","0","78104","78104","78104"
"67501","0.1729358569393874","0.11188045749463664","0.2252171991141038","78357","78357","78357","0.18382933480652314","0.1154765774474353","0.30926905266681387","78357","78357","78357","0","0","0","78357","78357","78357","0.35113256717288477","0","0.6522540882491579","78357","78357","78357","0.46001212839016625","0.1554175151781829","0.6070746779637101","78357","78357","78357","0","0","0","78357","78357","78357"
"67751","0.1979547744037869","0.10967438610574301","0.31479371496615377","78610","78610","78610","0.18666783719928945","0.11379890269844259","0.2528025212777166","78610","78610","78610","0","0","0","78610","78610","78610","0.3297615149349701","0","0.6243531796124722","78610","78610","78610","0.43433740019895534","0.11010066180281679","0.638819191861998","78610","78610","78610","0","0","0","78610","78610","78610"
"68001","0.17626355363672758","0.14851963816903796","0.26176425254093755","78863","78863","78863","0.18222398918957772","0.10105745032699734","0.2450082907372521","78863","78863","78863","0","0","0","78863","78863","78863","0.3128640291032535","0","0.6031624938259892","78863","78863","78863","0.44035099583742776","0.0897460151046476","0.5981120007019488","78863","78863","78863","0","0","0","78863","78863","78863"
"68251","0.16867368215395037","0.11879843634993151","0.2251795521666522","79116","79116","79116","0.17043668882529997","0.10878285183061351","0.24797527791502563","79116","79116","79116","0","0","0","79116","79116","79116","0.3081739430274758","0","0.5886864426815358","79116","79116","79116","0.4513943351154506","0.09265708904727872","0.5823563021538501","79116","79116","79116","0","0","0","79116","79116","79116"
"68501","0.18882786383091663","0.11845522488920783","0.2390878335733388","79369","79369","79369","0.16461503007041656","0.11120663309294546","0.24237819510447628","79369","79369","79369","0","0","0","79369","79369","79369","0.3116616710007567","0","0.5613682405443238","79369","79369","79369","0.4708422106252397","0.13227136020799996","0.6541442335134335","79369","79369","79369","0","0","0","79369","79369","79369"
"68751","0.20028049438326184","0.143708148626825","0.2939299115692788","79622","79622","79622","0.1820258863032851","0.12640770214114544","0.26974117308228235","79622","79622","79622","0","0","0","79622","79622","79622","0.2780691688869921","0","0.5506981881872265","79622","79622","79622","0.4199310408962716","0.0956851979403227","0.6123849818994309","79622","79622","79622","0","0","0","79622","79622","79622"
"69001","0.19418444112593897","0.13061250962474097","0.29829626153599037","79875","79875","79875","0.1842214725026834","0.12016447287870972","0.25776372109588186","79875","79875","79875","0","0","0","79875","79875","79875","0.33946856352700727","0","0.6227962762819721","79875","79875","79875","0.4291702063774248","0.15187772964783036","0.568395161926836","79875","79875","79875","0","0","0","79875","79875","79875"
"69251","0.20799194246213068","0.14529815351520164","0.3120993459535514","80128","80128","80128","0.1901953121139731","0.12590402492319278","0.2516157007471814","80128","80128","80128","0","0","0","80128","80128","80128","0.34060445369927156","0","0.6217187816911974","80128","80128","80128","0.42600067944845554","0.16374043483949663","0.5755148656588477","80128","80128","80128","0","0","0","80128","80128","80128"
"69501","0.17781101387787598","0.1346274877726373","0.22943908848771857","80381","80381","80381","0.18905478814221316","0.11026203110518155","0.28153264520052385","80381","80381","80381","0","0","0","80381","80381","80381","0.32863151593036816","0","0.6035674276371551","80381","80381","80381","0.4473817127033821","0.27703935225647985","0.6403249204418288","80381","80381","80381","0","0","0","80381","80381","80381"
"69751","0.18254603042954748","0.11411169386681001","0.309056506328263","80634","80634","80634","0.19360296233929025","0.12304244892659418","0.2594457372736744","80634","80634","80634","0","0","0","80634","80634","80634","0.28308341969620765","0","0.6303034214773953","80634","80634","80634","0.455718975748234","0.2684560921170213","0.6517764230429689","80634","80634","80634","0","0","0","80634","80634","80634"
"70001","0.20376321174921755","0.12690185216624936","0.2779193826330174","80887","80887","80887","0.19170957367813404","0.14422445310372184","0.25241437698127245","80887","80887","80887","0","0","0","80887","80887","80887","0.2805669700102106","0","0.5548709837998759","80887","80887","80887","0.4384196364073424","0.16855687973590547","0.5732995016723973","80887","80887","80887","0","0","0","80887","80887","80887"
"70251","0.16988252952979152","0.1107857418735925","0.3014174138710487","81140","81140","81140","0.1929956497963923","0.1351063801351915","0.2642476482034962","81140","81140","81140","0","0","0","81140","81140","81140","0.31389139327614457","0","0.606004533772449","81140","81140","81140","0.43318204218554596","0.06062989797763191","0.581312569577111","81140","81140","81140","0","0","0","81140","81140","81140"
"70501","0.1723858532050568","0.10616358391058764","0.2473700384170409","81393","81393","81393","0.16091869693528293","0.10625587371001433","0.24505398877662046","81393","81393","81393","0","0","0","81393","81393","81393","0.3057443492414159","0","0.5968869601434866","81393","81393","81393","0.4107303882844019","0.22728947554595225","0.5342651000739534","81393","81393","81393","0","0","0","81393","81393","81393"
"70751","0.21154346206359195","0.12324484538951923","0.30425376862782977","81646","81646","81646","0.20088907580578144","0.10225762650557198","0.27678388950505683","81646","81646","81646","0","0","0","81646","81646","81646","0.33518870290421426","0","0.6306638268714506","81646","81646","81646","0.45819861817002466","0.17847202365207634","0.6372998186543174","81646","81646","81646","0","0","0","81646","81646","81646"
"71001","0.18924227493890536","0.11495209173368463","0.2817544641078204","81899","81899","81899","0.20058986542009644","0.13404512794896656","0.28813293041660015","81899","81899","81899","0","0","0","81899","81899","81899","0.3097718479978925","0","0.5948218223549927","81899","81899","81899","0.4171690937567494","0.11963022223985535","0.6478030456373026","81899","81899","81899","0","0","0","81899","81899","81899"
"71251","0.17290351003444066","0.11833159358332739","0.23580540772011846","82152","82152","82152","0.1819594197926359","0.12831000794785793","0.26953777718462246","82152","82152","82152","0","0","0","82152","82152","82152","0.3366908149842784","0","0.6051035400402247","82152","82152","82152","0.45233688953570617","0.2192369729090704","0.5941027272482639","82152","82152","82152","0","0","0","82152","82152","82152"
