"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_spearman","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_spearman","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_spearman","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MIN","Group: Danru_Complicate_gauss - stage2/mcc_spearman__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_spearman","Group: Danru_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Danru_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_spearman","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MIN","Group: Danru_Simple_gumbel - stage2/mcc_spearman__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_spearman","Group: Danru_Simple_gauss - stage2/mcc_spearman__MIN","Group: Danru_Simple_gauss - stage2/mcc_spearman__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"77001","0.23234064768326199","0.1769735766557639","0.2726017257259449","97971.2","97970","97972","0.5054780894534749","0.4024384176474639","0.7451310407990464","97971.4","97970","97972","0.6598508875364986","0.4533729048781849","0.7448588786585395","97971.4","97970","97972","0.39552646937809277","0.27078413533276546","0.5073158302208971","97972","97972","97972","0.6536054282383899","0.4610644335739573","0.7714359499128222","97972","97972","97972","0.6856773212960874","0.5967059025198863","0.8210844354805428","97972","97972","97972"
"77251","0.22996963107753027","0.12900989773864718","0.29732315027358797","98224.2","98223","98225","0.5068639504651171","0.40382158931654866","0.7560669689713015","98224.4","98223","98225","0.6615212783985848","0.4470346806912381","0.7464152208505902","98224.4","98223","98225","0.418006975524506","0.2512793962206143","0.5375425712669445","98225","98225","98225","0.655049890644637","0.45288841069608554","0.7736241337118482","98225","98225","98225","0.6840718581442469","0.592855824345068","0.8215957678359475","98225","98225","98225"
"77501","0.22698934946834082","0.17304590733997996","0.2895923208660947","98477.2","98476","98478","0.5068328175281664","0.4002842957245427","0.760270920523604","98477.4","98476","98478","0.6651549637633116","0.4482030015273672","0.7486866139213357","98477.4","98476","98478","0.4324108197444739","0.20548452765131917","0.5365366836403561","98478","98478","98478","0.654832031592447","0.45288374646730034","0.774459442345588","98478","98478","98478","0.6841097293544742","0.5714839125959997","0.824396106037688","98478","98478","98478"
"77751","0.22704769245155304","0.1379084040758972","0.27796455996872604","98730.2","98729","98731","0.5086419005115569","0.4039223079108282","0.7656206632868849","98730.4","98729","98731","0.6713602044294346","0.4578847750325374","0.7536630145923159","98730.4","98729","98731","0.4265900399713633","0.23109344689922295","0.5300771671520385","98731","98731","98731","0.6552414163170527","0.4555407350900504","0.7789752623034373","98731","98731","98731","0.6857547086743124","0.5461426507603088","0.8258400674878138","98731","98731","98731"
"78001","0.23151159507798874","0.16199661523876197","0.2964106689026425","98983.2","98982","98984","0.5043091966816649","0.4023339642638417","0.739494202660739","98983.4","98982","98984","0.6779778975517862","0.45041071850273606","0.7662749115192051","98983.4","98982","98984","0.40260032641178595","0.24693521924974604","0.5250684241639626","98984","98984","98984","0.6547514687667846","0.4556588631877092","0.7782224955385777","98984","98984","98984","0.6803802859932171","0.5160974511953426","0.8245199908936778","98984","98984","98984"
"78251","0.23296833493859753","0.17805830202583123","0.28104012769818526","99236.2","99235","99237","0.5062132207321314","0.40119869324561847","0.7498743190899015","99236.4","99235","99237","0.6727485134797755","0.4482537967108796","0.7757757539044894","99236.4","99235","99237","0.43799284625937185","0.30209468433902703","0.573264468104716","99237","99237","99237","0.6541798897526807","0.44950677879254486","0.7793986634634019","99237","99237","99237","0.6828872540783278","0.5183711813742268","0.8262580900697521","99237","99237","99237"
"78501","0.2310554446840702","0.13671591436426977","0.2977378503338422","99489.2","99488","99490","0.5049467343387493","0.40375061991115146","0.7539211573929251","99489.4","99488","99490","0.6755731703962063","0.45090824478055946","0.7827962824550344","99489.4","99488","99490","0.3924039468545234","0.2956809805245581","0.5383525819509437","99490","99490","99490","0.6546474346760178","0.45160941028419116","0.7782112693144533","99490","99490","99490","0.6843712760736193","0.5301733824691507","0.8249696992486796","99490","99490","99490"
"78751","0.23390513873649535","0.15351295274015303","0.28651970420802575","99742.2","99741","99743","0.5093306348279942","0.4074580597663595","0.7592007356024011","99742.4","99741","99743","0.6842215844763713","0.44836196982763843","0.7926640461212554","99742.4","99741","99743","0.44118354805423754","0.3060037205536555","0.5411791142815269","99743","99743","99743","0.6554165460336694","0.45589122392173426","0.7807341087401842","99743","99743","99743","0.6815315442903749","0.49322919647504077","0.8235454291948162","99743","99743","99743"
"79001","0.2402550599588774","0.16641884417101688","0.2931246459977539","99995.2","99994","99996","0.48659122729426774","0.4047449732388201","0.6680516133717332","99995.4","99994","99996","0.6872947033195933","0.4500410870232511","0.7958772235160939","99995.4","99994","99996","0.44736652718098757","0.29603588891992594","0.5607676809998078","99996","99996","99996","0.6559659753750077","0.45845825910311255","0.7804115737781778","99996","99996","99996","0.6829458432283356","0.5127689263487537","0.8248553864877642","99996","99996","99996"
"79251","0.23825046954186607","0.14343786732696362","0.2813005996992183","100248.2","100247","100249","0.49175428573824276","0.40508624780434577","0.7049840096671329","100248.4","100247","100249","0.6887225495750346","0.44775797550745644","0.8040255029515979","100248.4","100247","100249","0.4291166653254209","0.3273958584538535","0.5195636041614548","100249","100249","100249","0.6528916788943117","0.4451923092478672","0.78061404243468","100249","100249","100249","0.6717712182832352","0.4931292644875476","0.8252832763030699","100249","100249","100249"
"79501","0.23835563364319484","0.1669500218794704","0.2813128699236275","100501.2","100500","100502","0.489896187552595","0.39930982041802976","0.6720428377282751","100501.4","100500","100502","0.6787438989113074","0.45228623201091456","0.8126592051312007","100501.4","100500","100502","0.4023092790401974","0.2981046954323962","0.5512638612909886","100502","100502","100502","0.6535614668085512","0.45678721742902084","0.7792708417605724","100502","100502","100502","0.6717993273489455","0.4940144420303434","0.8243501960407911","100502","100502","100502"
"79751","0.23921426709626353","0.18146919964628566","0.27753630319619516","100754.2","100753","100755","0.4927390148942356","0.4065204384789266","0.7020795846709365","100754.4","100753","100755","0.6835352973804389","0.4465928779969886","0.8156677613157426","100754.4","100753","100755","0.38791732469063833","0.26218810303304746","0.5924958121474838","100755","100755","100755","0.653557073158067","0.45765211857022187","0.7800965688938398","100755","100755","100755","0.6693375234451481","0.4712605733462482","0.8221874613024914","100755","100755","100755"
"80001","0.244380691493182","0.18995739539436277","0.29678439123842953","101007.2","101006","101008","0.4938928646280658","0.40290217074190543","0.6970840977555722","101007.4","101006","101008","0.6535896525353351","0.4438443448413831","0.8179327942307679","101007.4","101006","101008","0.3945345258266118","0.28640190726209863","0.5572871944050389","101008","101008","101008","0.6545198382966018","0.45295472628772254","0.7745806849928852","101008","101008","101008","0.6726305119410585","0.4956075331661142","0.8225159389484958","101008","101008","101008"
"80251","0.23479705620260516","0.17902397298606054","0.2822438116302287","101260.2","101259","101261","0.4963696355212498","0.4026786006915811","0.7077327601092923","101260.4","101259","101261","0.658148970309858","0.44866570333418165","0.8243401647159437","101260.4","101259","101261","0.40819709765249107","0.2788133610024956","0.5276863544294473","101261","101261","101261","0.6538331417375586","0.45580212773643786","0.7741150645666929","101261","101261","101261","0.6687845932758141","0.4879168736784125","0.8185180361226356","101261","101261","101261"
"80501","0.24467325744852567","0.18440393229699809","0.2880456038332678","101513.2","101512","101514","0.49998593164316024","0.4027373420148937","0.7239665182751989","101513.4","101512","101514","0.6614173288246443","0.4405017021364947","0.8302581416371133","101513.4","101512","101514","0.41896891040318635","0.3083922016249776","0.5449495214815314","101514","101514","101514","0.6537463582083086","0.46582756880190984","0.7751691801421269","101514","101514","101514","0.6687471248345098","0.479787348249173","0.8208951082177284","101514","101514","101514"
"80751","0.24228625728008252","0.18200928937857527","0.30188271430344943","101766.2","101765","101767","0.49843860096860537","0.405290270069972","0.7097613933302602","101766.4","101765","101767","0.6345514118510008","0.44120816511593164","0.6976102690035926","101766.4","101765","101767","0.3712302074464709","0.2520091713362987","0.5249898949934099","101767","101767","101767","0.65505382657434","0.46925042237192605","0.7743239231027107","101767","101767","101767","0.6738808324027473","0.5169543512436922","0.8206530976903297","101767","101767","101767"
"81001","0.2466754499192715","0.17395945470094984","0.29775531924894716","102019.2","102018","102020","0.5003716063306192","0.405616786840132","0.7164328532871698","102019.4","102018","102020","0.642908763510878","0.44261252102009124","0.703842035580212","102019.4","102018","102020","0.4003598563692098","0.2177160894079546","0.5351366125046019","102020","102020","102020","0.6528537180547126","0.44821173543013776","0.7760692682707787","102020","102020","102020","0.6760173129716184","0.5306497009869364","0.81988260997468","102020","102020","102020"
"81251","0.23981821127769803","0.17930631880276246","0.30145825336074406","102272.2","102271","102273","0.4939331919007904","0.40242268408398","0.717448323225426","102272.4","102271","102273","0.6468790145873999","0.44547363047416544","0.7092618241323871","102272.4","102271","102273","0.402571492532563","0.2870531384524609","0.5439366934596759","102273","102273","102273","0.6533138365862345","0.45263389641377244","0.7745033591620482","102273","102273","102273","0.6716666850109456","0.4763839337232448","0.8230813363956294","102273","102273","102273"
"81501","0.24480411738019386","0.18399301086536166","0.29588932047975813","102525.2","102524","102526","0.4949799177262978","0.4114061139901641","0.7050463687155405","102525.4","102524","102526","0.646758752925557","0.44673735812297855","0.705174792651999","102525.4","102524","102526","0.4205345692502941","0.28963695606647694","0.5535447852818715","102526","102526","102526","0.6523205363265984","0.44630104464057957","0.7733517333350933","102526","102526","102526","0.6790631539193177","0.5354563466037815","0.8228239586411988","102526","102526","102526"
"81751","0.23504438110434464","0.17398424801429163","0.2843187507398603","102778.2","102777","102779","0.49765966618968827","0.4092351633086138","0.724472171875046","102778.4","102777","102779","0.6506790967298753","0.43911528777926245","0.7104038484703217","102778.4","102777","102779","0.4419680094189388","0.3481233781402502","0.5769764691597298","102779","102779","102779","0.6530778308085885","0.44730080112606707","0.7765400965529873","102779","102779","102779","0.6747469470876991","0.4824552378646545","0.824426298941609","102779","102779","102779"
"82001","0.24914254803594357","0.18133219303588824","0.305864541050742","103031.2","103030","103032","0.4990865500768839","0.41105897066206226","0.7294899812151886","103031.4","103030","103032","0.6581278181017866","0.44699233627740054","0.7176743364601817","103031.4","103030","103032","0.45353436595467966","0.3404929383982686","0.5741754202207296","103032","103032","103032","0.654091240824249","0.4588999562891775","0.7759436780350627","103032","103032","103032","0.6791195471127562","0.5057709354028455","0.8237151880579177","103032","103032","103032"
"82251","0.23778035677845777","0.17557053546915613","0.29652824128040467","103284.2","103283","103285","0.5001389896173613","0.4111809525024991","0.7352097623185511","103284.4","103283","103285","0.6608197379376989","0.44365036782410633","0.7231317822889956","103284.4","103283","103285","0.4298760817400117","0.2613755530995488","0.5758463801104882","103285","103285","103285","0.6530382845460838","0.445935489743209","0.7770683083703059","103285","103285","103285","0.6762241824813795","0.471856287972833","0.8236435872179468","103285","103285","103285"
"82501","0.2366145816263244","0.17685664515892532","0.28621006099891866","103537.2","103536","103538","0.5046800685447055","0.4164235030370591","0.7426603805279247","103537.4","103536","103538","0.6661087664888526","0.44927178235243603","0.725835072912979","103537.4","103536","103538","0.4379069306893455","0.30397239668563136","0.5318942983426774","103538","103538","103538","0.6528777805680132","0.44503944382593613","0.7795169394835574","103538","103538","103538","0.6759364107104224","0.4685034461007498","0.8241346371427739","103538","103538","103538"
"82751","0.23967846027594347","0.1774814045274788","0.28955683367188056","103790.2","103789","103791","0.5072324057947095","0.4205197557764061","0.750272646828655","103790.4","103789","103791","0.6710563010510734","0.4476184523025738","0.7344094465472547","103790.4","103789","103791","0.4327160919321143","0.31470081357236307","0.5654533476827927","103791","103791","103791","0.6511912004617446","0.44759530714161083","0.777587385548219","103791","103791","103791","0.679032228315206","0.5324206759865212","0.7897972248598256","103791","103791","103791"
"83001","0.23205569878530424","0.1604001900467416","0.29272566718854764","104043.2","104042","104044","0.5076335006261621","0.41849522906147685","0.7268395420037351","104043.4","104042","104044","0.6769661178070994","0.4424954250840347","0.7457119678715497","104043.4","104042","104044","0.45149390779906257","0.36039159938090615","0.5604118046098621","104044","104044","104044","0.6523392577797366","0.4460254014243552","0.7796220054704398","104044","104044","104044","0.6782841159534749","0.4997859079827487","0.7904254628656315","104044","104044","104044"
"83251","0.23192143866331882","0.18713807158997708","0.2904366816787054","104296.2","104295","104297","0.5067847728661161","0.4161076425277367","0.7425521665884364","104296.4","104295","104297","0.6838275992945473","0.44074339913982274","0.7582837290805979","104296.4","104295","104297","0.4527798609529052","0.3667516227676509","0.5717385020818376","104297","104297","104297","0.6507656077030256","0.44242000670554865","0.7795936839225147","104297","104297","104297","0.6914506553188613","0.595735865871213","0.7970842060889951","104297","104297","104297"
"83501","0.23074289790267294","0.14106848758292242","0.28290310250605744","104549.2","104548","104550","0.5076715762756722","0.41214284333025936","0.7552344963038602","104549.4","104548","104550","0.6744497128822149","0.446307023804562","0.7665187644553011","104549.4","104548","104550","0.4591638780302626","0.38640365098822516","0.5336764485740114","104550","104550","104550","0.6505926669648378","0.4421280969003531","0.7816560934939346","104550","104550","104550","0.690320626210683","0.5945464509956379","0.7961942854475993","104550","104550","104550"
"83751","0.2441014795579295","0.19318105498058022","0.28848357499505717","104802.2","104801","104803","0.4741235598032745","0.4162977316821365","0.7068563266882422","104802.4","104801","104803","0.6729833609074537","0.44372824656490695","0.7765505851682111","104802.4","104801","104803","0.4613519483300882","0.3629386805837913","0.5508228585409457","104803","104803","104803","0.6525047002399952","0.46016300648742287","0.7802273725054291","104803","104803","104803","0.6895520218988601","0.5933131261264722","0.8011397090253992","104803","104803","104803"
"84001","0.23662514371648932","0.15229720712820266","0.28816398698416046","105055.2","105054","105056","0.4943020803882541","0.4184777495679869","0.6755108487488769","105055.4","105054","105056","0.677064029857162","0.4440563638712899","0.7778905269668384","105055.4","105054","105056","0.4283327609162998","0.2984552168816853","0.5442291704802981","105056","105056","105056","0.6506324043420847","0.44262796310230684","0.7799479069006567","105056","105056","105056","0.688423798954512","0.5939710597577464","0.8028854218145062","105056","105056","105056"
"84251","0.2435359952178037","0.18478316459493355","0.2932896000165752","105308.2","105307","105309","0.49773192882759804","0.4198996191653824","0.6950897097690735","105308.4","105307","105309","0.6806596599751691","0.44742924888788044","0.7899207105271067","105308.4","105307","105309","0.42779890520344","0.3334393617747378","0.5204766086021317","105309","105309","105309","0.6514990337794339","0.445171414540593","0.7812471347524013","105309","105309","105309","0.687340697200898","0.5928419242553319","0.8062144952492902","105309","105309","105309"
"84501","0.24631864803840237","0.18049271821948837","0.285428998017655","105561.2","105560","105562","0.4989473113169288","0.4182849221138792","0.7078985380875864","105561.4","105560","105562","0.6686377072915326","0.44182524992795286","0.7856362355613871","105561.4","105560","105562","0.4210436329772064","0.28592541252343695","0.5393643770952653","105562","105562","105562","0.6543808195785931","0.4673996332108006","0.7811549485136956","105562","105562","105562","0.686880736126456","0.5926923373852102","0.8068887789497962","105562","105562","105562"
"84751","0.24721755444606322","0.17544510978116737","0.29710277828412074","105814.2","105813","105815","0.5007621610110445","0.4206552784382661","0.7115858844666958","105814.4","105813","105815","0.6768043009340206","0.4437970685270865","0.7996102888372014","105814.4","105813","105815","0.42830411771644145","0.2937144537756211","0.5403166554009888","105815","105815","105815","0.6508100604901107","0.4445149291780897","0.7777028935119691","105815","105815","105815","0.6866104228577932","0.5948944982655865","0.8083981396598704","105815","105815","105815"
"85001","0.24756444711882075","0.18625038608828887","0.2849185179896907","106067.2","106066","106068","0.5019685187623025","0.420057858293286","0.707323913439253","106067.4","106066","106068","0.6606025821214548","0.44632722955260185","0.8077765717656904","106067.4","106066","106068","0.3823553422652577","0.27670558953108176","0.533267412461068","106068","106068","106068","0.6503925293210282","0.447851239557062","0.7734322214895836","106068","106068","106068","0.6871161534483903","0.594528997498399","0.8114756382802232","106068","106068","106068"
"85251","0.23335226108459678","0.18717892068279987","0.2913476758586244","106320.2","106319","106321","0.5017060174100374","0.41705897948831144","0.7073906442842526","106320.4","106319","106321","0.6562855509706507","0.439260929224239","0.8157435257724002","106320.4","106319","106321","0.4148145410695386","0.2952630359565875","0.5753036909983805","106321","106321","106321","0.6511712822774005","0.4458324868504846","0.7815700226780562","106321","106321","106321","0.685877030337557","0.5816885733802785","0.8143521650821786","106321","106321","106321"
"85501","0.24080570587351127","0.1712253120513208","0.2912248466983341","106573.2","106572","106574","0.49878498552793193","0.41788414740557583","0.6837911371501985","106573.4","106572","106574","0.660100410076299","0.444391067039128","0.8217787555007978","106573.4","106572","106574","0.4042065444949081","0.31998262535536803","0.5354341688428943","106574","106574","106574","0.6507404632552904","0.44182739941174315","0.7826254018844098","106574","106574","106574","0.6862656921748753","0.5645346797294412","0.8163849707778904","106574","106574","106574"
"85751","0.24042476100988228","0.18309465861191318","0.2841585794423274","106826.2","106825","106827","0.5041645558172692","0.42103447279388223","0.713261727992909","106826.4","106825","106827","0.6551288982589945","0.4434012547145132","0.8313299887338065","106826.4","106825","106827","0.3857300018564692","0.2752480344074006","0.4915632191350585","106827","106827","106827","0.650175172518652","0.4406125450226481","0.7804673646047876","106827","106827","106827","0.688664078303828","0.5916073814210784","0.8171017432495121","106827","106827","106827"
"86001","0.2518666908708611","0.18401069768947984","0.287027273763404","107079.2","107078","107080","0.4962966123570468","0.41685003324274544","0.7264759736203767","107079.4","107078","107080","0.6554719169302567","0.4393326778245873","0.8347400328668154","107079.4","107078","107080","0.351331162901443","0.2097647670377457","0.5102354005800345","107080","107080","107080","0.6514883701282307","0.4457002243751756","0.7779717512051302","107080","107080","107080","0.6883465312681578","0.578943907110794","0.8175500336236414","107080","107080","107080"
"86251","0.246635711803735","0.18213915319406448","0.2979541441702352","107332.2","107331","107333","0.49717838391338587","0.41935951727681414","0.726775715385096","107332.4","107331","107333","0.6500394326389001","0.4443516649573572","0.7641932120398314","107332.4","107331","107333","0.37957943427770396","0.2340201960008602","0.5453565129634144","107333","107333","107333","0.6508590579022069","0.44742253811134985","0.7803471397274722","107333","107333","107333","0.6879381478926188","0.5638031553472898","0.8183441661190236","107333","107333","107333"
"86501","0.25014097069199026","0.18355916022978985","0.30029302745599895","107585.2","107584","107586","0.49958951011624075","0.4186742431729975","0.731133897931366","107585.4","107584","107586","0.6549466598842616","0.4414366954853087","0.7679764554901307","107585.4","107584","107586","0.4652071371906457","0.24494262751546525","0.6048437829926429","107586","107586","107586","0.6519437719606154","0.4640924126062314","0.7818677555242989","107586","107586","107586","0.6869362666209416","0.5596037163500921","0.8196828515024115","107586","107586","107586"
"86751","0.2456354706391985","0.18185583591491256","0.30011404338821174","107838.2","107837","107839","0.49952254296902376","0.42107212948377554","0.7311572057013287","107838.4","107837","107839","0.660815811660312","0.4430685296447323","0.7736542194357305","107838.4","107837","107839","0.4410012516677795","0.24365102066366176","0.566367534739614","107839","107839","107839","0.6503862646203519","0.456948440211655","0.7832433820631609","107839","107839","107839","0.6841506387119475","0.5258988216401151","0.8191729484940723","107839","107839","107839"
"87001","0.23979384060453932","0.18256800080891583","0.2965304854714847","108091.2","108090","108092","0.5012283645932124","0.4184796562285924","0.7452058166282522","108091.4","108090","108092","0.6653440059038899","0.43640451527704827","0.7806474385652201","108091.4","108090","108092","0.434102574151081","0.29552984715639824","0.5344933463456211","108092","108092","108092","0.6501721841992374","0.4495948585081726","0.7814608384159146","108092","108092","108092","0.6811753074607985","0.4981915430828349","0.8194327122506122","108092","108092","108092"
"87251","0.24185987997238803","0.1838173916688975","0.2900509547143962","108344.2","108343","108345","0.5021198124632656","0.4177965000964455","0.7491650135881632","108344.4","108343","108345","0.6702183142117624","0.4471061224527516","0.7897541980937943","108344.4","108343","108345","0.40298589010353003","0.2915809852896553","0.4874960860110485","108345","108345","108345","0.649296763418729","0.45169537538597826","0.7813057161782896","108345","108345","108345","0.6771133030770444","0.503896145027106","0.8174188050490634","108345","108345","108345"
"87501","0.24761601870402083","0.17638892100460596","0.3021184628423789","108597.2","108596","108598","0.5049547548568556","0.4183955549657615","0.7508601223965823","108597.4","108596","108598","0.6712252708452379","0.43797726582763596","0.7761985572130752","108597.4","108596","108598","0.42403710996152333","0.2747731501464661","0.5228667961121589","108598","108598","108598","0.6487471872420412","0.4463937913758924","0.7819831278350026","108598","108598","108598","0.686086085124318","0.5438792361706168","0.8172046126089662","108598","108598","108598"
"87751","0.25051284232852844","0.1831865259671836","0.29657438010219567","108850.2","108849","108851","0.5068265751462925","0.4132764035430087","0.754206582911439","108850.4","108849","108851","0.6825792876690863","0.4441858736926295","0.7952303115195093","108850.4","108849","108851","0.44425474650340424","0.25673998761358224","0.5801536593458415","108851","108851","108851","0.6485679347537168","0.4434181140020262","0.7801739336544194","108851","108851","108851","0.6851701084032367","0.5327609294399565","0.8195280961496566","108851","108851","108851"
"88001","0.2434635385048694","0.17727797680808818","0.29111327221734645","109103.2","109102","109104","0.5014436480428344","0.41464982719998444","0.744393170564226","109103.4","109102","109104","0.6854349109576934","0.4432190876079664","0.8014621273769424","109103.4","109102","109104","0.4275887350651881","0.26757382313290234","0.5500994065637904","109104","109104","109104","0.6492802248078925","0.448389854119904","0.7814063039027284","109104","109104","109104","0.6855101724831361","0.5240262140610691","0.8204005558057273","109104","109104","109104"
"88251","0.2415869656010176","0.17946538052284294","0.29636004234273494","109356.2","109355","109357","0.5030770662453606","0.4197181346177493","0.7506641938899663","109356.4","109355","109357","0.6932324985954432","0.43866919629939477","0.809395735465427","109356.4","109355","109357","0.42948060590169684","0.2677604610261674","0.5271705473947984","109357","109357","109357","0.6496265290648563","0.45586619016254265","0.7830495709109977","109357","109357","109357","0.6831828083032842","0.5281160648592745","0.8189415880725729","109357","109357","109357"
"88501","0.23563726056946757","0.1773391403355194","0.2874453845692786","109609.2","109608","109610","0.5044344208642235","0.4171660197003975","0.7679889719134085","109609.4","109608","109610","0.7006593400263609","0.44224148768709404","0.8179396303612417","109609.4","109608","109610","0.4187643968186217","0.22983732201946924","0.5298100992282121","109610","109610","109610","0.6475025431508956","0.44407885739173575","0.779738385573831","109610","109610","109610","0.6835885577284062","0.5296744677868919","0.8205799913775295","109610","109610","109610"
"88751","0.24592594246757166","0.17996404020566498","0.2980889562594032","109862.2","109861","109863","0.5058505549750838","0.41781356940475967","0.7794295808038638","109862.4","109861","109863","0.7046684828379408","0.4424642474989712","0.8264317384871461","109862.4","109861","109863","0.404393984412813","0.21884507528696337","0.584409605185311","109863","109863","109863","0.6484238515211275","0.44083287609512994","0.7789022394302302","109863","109863","109863","0.683565936221381","0.5530552544390778","0.8199174021067478","109863","109863","109863"
"89001","0.2391861442670249","0.18871380937973695","0.29483886060101655","110115.2","110114","110116","0.5019278420980544","0.4176266919059152","0.7267335946187214","110115.4","110114","110116","0.7061203058961766","0.43563586768566037","0.8339346763900473","110115.4","110114","110116","0.4142044809657161","0.24690696465107154","0.5230326933417406","110116","110116","110116","0.6481071443258962","0.4456653678773013","0.7822855508291928","110116","110116","110116","0.6815735566377623","0.5294137703175356","0.8225029967342575","110116","110116","110116"
"89251","0.23939320758158686","0.18398479692980968","0.2928787980549895","110368.2","110367","110369","0.4988230212906476","0.4180348360431337","0.6865379419179265","110368.4","110367","110369","0.7109292961761398","0.4342021324170335","0.8382048426544968","110368.4","110367","110369","0.39227409702643085","0.26837488455588726","0.5425263837263316","110369","110369","110369","0.6460602686858224","0.4520918020151486","0.7605522938116017","110369","110369","110369","0.6822527966960481","0.526263519195875","0.8218072817111247","110369","110369","110369"
"89501","0.235681771283179","0.18748363989283642","0.2887460814069515","110621.2","110620","110622","0.503710536401595","0.41935733517419377","0.7274438897163001","110621.4","110620","110622","0.704100660867839","0.44379581325343465","0.8498374046004893","110621.4","110620","110622","0.4021139548985696","0.2720368280018604","0.5620316136464426","110622","110622","110622","0.6462658741244166","0.44642967523727606","0.760135305477997","110622","110622","110622","0.6836658564250522","0.5401801927030608","0.8225935579039386","110622","110622","110622"
"89751","0.2421229673061897","0.18076187906564284","0.29884317172892705","110874.2","110873","110875","0.5038262120091038","0.41493184924697185","0.7267690731822197","110874.4","110873","110875","0.694719366034915","0.44215590175423236","0.853446167243702","110874.4","110873","110875","0.4006544548886114","0.2172590364782876","0.5140445300588593","110875","110875","110875","0.6479462469343904","0.45636161090961397","0.7612050033989842","110875","110875","110875","0.6813096826505713","0.5440748038931339","0.7957386477956637","110875","110875","110875"
"90001","0.24247634779349583","0.1849411029526523","0.28866504319433606","111127.2","111126","111128","0.5040882511739955","0.4130836297975378","0.7233656916124088","111127.4","111126","111128","0.6933082674056517","0.4382455683282457","0.8577342168519129","111127.4","111126","111128","0.41738070559825025","0.2747079813211771","0.526700717190034","111128","111128","111128","0.6473380200803918","0.4577170990393797","0.7631625823137776","111128","111128","111128","0.6783057318635495","0.5187989461065178","0.7972944506591052","111128","111128","111128"
"90251","0.23356151844745252","0.14432350981264896","0.28330078661755204","111380.2","111379","111381","0.5054094739123101","0.4149982907742106","0.7247065334113213","111380.4","111379","111381","0.683361184731034","0.44120559085708466","0.8606695462622718","111380.4","111379","111381","0.4436481234885341","0.24520617488053617","0.5521803944709572","111381","111381","111381","0.6469177042027067","0.44783432607698487","0.7678416258158345","111381","111381","111381","0.6785381511050416","0.512652491200317","0.7969169080386438","111381","111381","111381"
"90501","0.23088475908981615","0.12122219192345099","0.2864750035862965","111633.2","111632","111634","0.49381633852063367","0.4160821879463005","0.7305832466394826","111633.4","111632","111634","0.6801432361899615","0.4405337009643152","0.8657617177714542","111633.4","111632","111634","0.4071175143014781","0.2089318466156116","0.529945725312861","111634","111634","111634","0.647082715458939","0.4541911259813675","0.7690186699541376","111634","111634","111634","0.678908426007877","0.5116865003775829","0.8022906303916123","111634","111634","111634"
"90751","0.2336658660723609","0.14961810550229968","0.29152020361610514","111886.2","111885","111887","0.49591619396655906","0.4201906176136193","0.7353169894623648","111886.4","111885","111887","0.6675645067163101","0.440819758945839","0.7668234739282784","111886.4","111885","111887","0.42784458728310054","0.2604268097278593","0.5481258053844144","111887","111887","111887","0.6468428515795276","0.44370077941283076","0.776200174387102","111887","111887","111887","0.6796043379871521","0.5124179824455548","0.8031554770283105","111887","111887","111887"
"91001","0.2359538632276028","0.17505687401769127","0.27577816937675054","112139.2","112138","112140","0.4974759900953452","0.4201198090075636","0.7491771063958715","112139.4","112138","112140","0.6728304809764782","0.43783333151549525","0.7613461187830967","112139.4","112138","112140","0.4376627216258977","0.2859105873284919","0.5710409115801497","112140","112140","112140","0.6486454565214781","0.44379761986517047","0.7747534681399388","112140","112140","112140","0.6775941356468042","0.4856056879424031","0.8049933535918634","112140","112140","112140"
