"stage2/step","Group: Ours_BN_Simple_cauchy - stage2/mcc_pearson","Group: Ours_BN_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_BN_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_BN_Simple_cauchy - _step","Group: Ours_BN_Simple_cauchy - _step__MIN","Group: Ours_BN_Simple_cauchy - _step__MAX","Group: Ours_BN_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_BN_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_BN_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_BN_Complicate_cauchy - _step","Group: Ours_BN_Complicate_cauchy - _step__MIN","Group: Ours_BN_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"83001","0.4438046716096262","0.34104654515459126","0.7460458071906698","104044","104044","104044","0.14312805438508763","0.04860496389091004","0.27412628022153623","104043.2","104042","104044","0.7653373125808869","0.3639808899701431","0.9847020086655176","104044","104044","104044","0.5419034187033887","0.3973124480362382","0.7789137130109822","104043.2","104042","104044"
"83251","0.4883786237999037","0.36615363445633003","0.7222691174509269","104297","104297","104297","0.1212325249326067","0.05881393387460783","0.18456102657851034","104296.2","104295","104297","0.7829697758902389","0.37447051793926384","0.9691776804887752","104297","104297","104297","0.5604839595935192","0.36956649280936754","0.7802255993332063","104296.2","104295","104297"
"83501","0.5206702992985575","0.34420876557731866","0.7698244221079018","104550","104550","104550","0.1178154372277986","0.05689380232609644","0.190396645551891","104549.2","104548","104550","0.7762428784935239","0.6261913920658015","0.9633525847456457","104550","104550","104550","0.5266336385442243","0.20093692980522934","0.7816010052152491","104549.2","104548","104550"
"83751","0.5404022944832009","0.34853071431829424","0.6486701088112953","104803","104803","104803","0.1490349824977929","0.06849740423866621","0.28791616062457515","104802.2","104801","104803","0.7972928534864006","0.5273040748427217","0.9847074840982017","104803","104803","104803","0.5928070636603917","0.3016327549000955","0.7622378382053545","104802.2","104801","104803"
"84001","0.5026052887351132","0.3397697859163684","0.703884876780565","105056","105056","105056","0.10855491842109762","0.06121332131202205","0.23257812503686975","105055.2","105054","105056","0.7058083959321846","0.3338165726863515","0.9372810567778327","105056","105056","105056","0.5925302521518085","0.44388762518127994","0.8347659576463359","105055.2","105054","105056"
"84251","0.5625409052817842","0.3208557616630458","0.7426132678349817","105309","105309","105309","0.10633813087373944","0.04482684430079775","0.2973550370025204","105308.2","105307","105309","0.8242664750937548","0.6546444358360975","0.982593356939832","105309","105309","105309","0.5888337380521587","0.37698952939465946","0.7465376739125061","105308.2","105307","105309"
"84501","0.4888807914552606","0.2956961591350338","0.6846261157550053","105562","105562","105562","0.14846518558021227","0.04378672901252663","0.3176234849692814","105561.2","105560","105562","0.7733049518422198","0.5157033721681789","0.9567851421316917","105562","105562","105562","0.5444667780039109","0.31956607405190196","0.7350789887610782","105561.2","105560","105562"
"84751","0.48795674944851664","0.3801961586450182","0.7336231559613363","105815","105815","105815","0.13546063382958112","0.05311378699887975","0.2670332810689733","105814.2","105813","105815","0.7994539503324185","0.4504075397535156","0.971637903640093","105815","105815","105815","0.5883047199999423","0.3733442594067406","0.8020053426145417","105814.2","105813","105815"
"85001","0.5158135098763691","0.38601873525716895","0.8964964119545584","106068","106068","106068","0.1326498909157913","0.05808465457820514","0.3162071805897098","106067.2","106066","106068","0.7200353274611881","0.37596380442933025","0.9760486752100256","106068","106068","106068","0.5636909648220525","0.2761064633411641","0.7619544180041627","106067.2","106066","106068"
"85251","0.5347524397850354","0.39075134285833535","0.6725788755575386","106321","106321","106321","0.11646707263500922","0.06201793540045754","0.23995463820304938","106320.2","106319","106321","0.7830817904818027","0.49601070002107006","0.9713870599309296","106321","106321","106321","0.5694293415446515","0.16756481878658344","0.7234467049154676","106320.2","106319","106321"
"85501","0.47919127988615784","0.33477336972895616","0.6367769250008812","106574","106574","106574","0.13030893655130638","0.04720975792674355","0.2795154016385684","106573.2","106572","106574","0.7316336275397402","0.3569479463348433","0.9397371798582913","106574","106574","106574","0.6077467503240163","0.3307968169054769","0.7723323809999186","106573.2","106572","106574"
"85751","0.5035343039806364","0.30464882376719954","0.743463475534509","106827","106827","106827","0.13442129942254896","0.04784575323588486","0.23146396364572652","106826.2","106825","106827","0.7682083822097496","0.35418678472722576","0.9798406742937157","106827","106827","106827","0.5450212066316494","0.35417481683956453","0.768094074964573","106826.2","106825","106827"
"86001","0.5425801581821197","0.40410468507559955","0.7382322451570129","107080","107080","107080","0.14496382610859224","0.04496761811314033","0.31669739287143467","107079.2","107078","107080","0.7008863207253322","0.5445204576932674","0.9034851314269473","107080","107080","107080","0.5929944181691161","0.3436555024907649","0.7770782124106617","107079.2","107078","107080"
"86251","0.5113792681023852","0.3491607121556977","0.6586370867556356","107333","107333","107333","0.14912240017482126","0.05865562899653577","0.3053897449253803","107332.2","107331","107333","0.7798651869953513","0.5967284093641473","0.9767806919836626","107333","107333","107333","0.5501570260944495","0.3950435229619866","0.7503974492804334","107332.2","107331","107333"
"86501","0.5369822294100184","0.3348544567341032","0.7636849782931434","107586","107586","107586","0.1212555722589411","0.05603442440077282","0.2657001371536128","107585.2","107584","107586","0.7895795990117557","0.5782858111486419","0.9828292881153597","107586","107586","107586","0.602216542917418","0.3889424280699478","0.7211942409305326","107585.2","107584","107586"
"86751","0.5273153547679748","0.3128604806034265","0.8064858056918863","107839","107839","107839","0.16971565681398107","0.0788039507148059","0.5574384852436116","107838.2","107837","107839","0.7816616469230111","0.5522586072206442","0.9508286552032357","107839","107839","107839","0.5324107101399452","0.3256799223034695","0.7072205996882304","107838.2","107837","107839"
"87001","0.5236855321994278","0.3917586242150846","0.6009077807128699","108092","108092","108092","0.14347688462433505","0.05815227716516319","0.35335612277953105","108091.2","108090","108092","0.8045728162916644","0.6072059181593806","0.9640437011174287","108092","108092","108092","0.5645451326957662","0.44077570801564026","0.7029545029421124","108091.2","108090","108092"
"87251","0.509782740990181","0.34575895277920515","0.7719903176443482","108345","108345","108345","0.12048676196948552","0.04861564456289679","0.244891559172574","108344.2","108343","108345","0.719880500751025","0.513646968105311","0.9523182085398325","108345","108345","108345","0.5991488228394226","0.47397469441017764","0.8156068135841984","108344.2","108343","108345"
"87501","0.5288375993527724","0.3725225971647054","0.7051560289071442","108598","108598","108598","0.1553495738511062","0.062011808983052044","0.31603740324555984","108597.2","108596","108598","0.7943509212403266","0.5979067183629412","0.9805164527003122","108598","108598","108598","0.5823713920871307","0.3450867953529274","0.7278189812504735","108597.2","108596","108598"
"87751","0.4996018799512713","0.3270254424548798","0.6509995113508082","108851","108851","108851","0.15806097983718917","0.04696167653036794","0.3784320023529884","108850.2","108849","108851","0.7357606302002511","0.39755909711396087","0.9867055816691184","108851","108851","108851","0.5493714822202709","0.3535583403631204","0.7157437496824485","108850.2","108849","108851"
"88001","0.5036223497473282","0.3709270914778739","0.7863512832159935","109104","109104","109104","0.1498507544856058","0.052960680073126945","0.3269845078935901","109103.2","109102","109104","0.7508383886453931","0.5877854682726671","0.9530326186254978","109104","109104","109104","0.5993835512168677","0.40836696939666206","0.7765219432335695","109103.2","109102","109104"
"88251","0.5041635634264283","0.35415284110583406","0.6533639702192034","109357","109357","109357","0.15130130762884217","0.06110120315515923","0.31231921900187015","109356.2","109355","109357","0.6970405166077001","0.3973544344458198","0.8771704821163854","109357","109357","109357","0.5634198165674013","0.39490681102766195","0.7081312656961961","109356.2","109355","109357"
"88501","0.5316686140141271","0.33402701622182107","0.8411960286397745","109610","109610","109610","0.13162919141697468","0.048450290543544355","0.22539861769706823","109609.2","109608","109610","0.7743042552243756","0.3369945608458717","0.9401230959856149","109610","109610","109610","0.6110401640956071","0.5002393763170085","0.798602282823262","109609.2","109608","109610"
"88751","0.4622873719353608","0.35690576577756805","0.6525784059154703","109863","109863","109863","0.11947467391831332","0.05429725219348286","0.22712835044065988","109862.2","109861","109863","0.7964101301795553","0.48665005013965135","0.943430004864484","109863","109863","109863","0.5999199738579126","0.41265917079937553","0.7187645983170687","109862.2","109861","109863"
"89001","0.4980717151174249","0.3271258070481303","0.6296311976679468","110116","110116","110116","0.14962594889457437","0.05818335191651729","0.26013866354924486","110115.2","110114","110116","0.6811810544007911","0.35319029062461377","0.9396369171431572","110116","110116","110116","0.6131959133909701","0.46219677708836365","0.8202975221262628","110115.2","110114","110116"
"89251","0.5274172056620806","0.38006988814987414","0.6824733944194591","110369","110369","110369","0.1405953248689504","0.04050973060202247","0.2752774259749373","110368.2","110367","110369","0.7395611622792821","0.45457610072396304","0.9724203253504576","110369","110369","110369","0.498484859022896","0.1740926550483823","0.6628594527793645","110368.2","110367","110369"
"89501","0.4906012520546753","0.3217174661670635","0.6536421293042768","110622","110622","110622","0.11422933500559936","0.05151033523636185","0.20551138029896254","110621.2","110620","110622","0.7390268846858055","0.3509707360857314","0.9852302652062858","110622","110622","110622","0.5839983556597502","0.37046151037523434","0.824311482038949","110621.2","110620","110622"
"89751","0.5227167579553156","0.3779090836890168","0.6540087494159642","110875","110875","110875","0.16410021447292414","0.05669537398596449","0.3707828822124466","110874.2","110873","110875","0.7096333885074338","0.47256049070864165","0.9848111031287536","110875","110875","110875","0.5804246702799074","0.47857092266465334","0.6474176016711131","110874.2","110873","110875"
"90001","0.5161833593573437","0.354090950300838","0.8569490196485511","111128","111128","111128","0.139927622379396","0.047146403157320466","0.2861266288259086","111127.2","111126","111128","0.7692032892003927","0.48857134916830586","0.9368761913940803","111128","111128","111128","0.5975260153612789","0.425412633322895","0.7883126494156769","111127.2","111126","111128"
"90251","0.5422471704838471","0.3341186332611262","0.7807433887200944","111381","111381","111381","0.13706423116466004","0.059447073504067915","0.29348798995596265","111380.2","111379","111381","0.7749254027051985","0.39510642078067043","0.9624295572903164","111381","111381","111381","0.5522270809281628","0.4146717297100581","0.7026253085650497","111380.2","111379","111381"
"90501","0.5532095125930265","0.38826627829573873","0.6773220614380074","111634","111634","111634","0.126034682674517","0.04442223648710806","0.3138273317601737","111633.2","111632","111634","0.7589214023136365","0.3946298318796346","0.9720519290546679","111634","111634","111634","0.6582337743510118","0.5575064421542115","0.8161228738779144","111633.2","111632","111634"
"90751","0.5318978587249228","0.3542051647741023","0.7554392678482169","111887","111887","111887","0.13587280826489692","0.052064652283887236","0.29692644986833866","111886.2","111885","111887","0.7070214575559217","0.4510839307261856","0.9835351936246012","111887","111887","111887","0.585209149254241","0.39590817145442275","0.7344675830053309","111886.2","111885","111887"
"91001","0.5053162040897351","0.3797128399830543","0.7154630108274113","112140","112140","112140","0.17794092968547767","0.04980267825128183","0.38944733043048807","112139.2","112138","112140","0.7767142156341728","0.5000550117363672","0.9576090301885404","112140","112140","112140","0.4907314808568799","0.3955241500937781","0.6433748620375563","112139.2","112138","112140"
"91251","0.48455682038235465","0.3318663141375046","0.6368187020967494","112393","112393","112393","0.12393859189808183","0.06702661199154955","0.21663850149478706","112392.2","112391","112393","0.753051418969352","0.4224406840758161","0.9883525350896255","112393","112393","112393","0.6207048471923698","0.3963346415176078","0.8796233986945159","112392.2","112391","112393"
"91501","0.52956197599976","0.3420633024915731","0.758816112406426","112646","112646","112646","0.1307637577884978","0.06354070058358147","0.2929204108354867","112645.2","112644","112646","0.7295859006610192","0.3354578669548212","0.8997142682214826","112646","112646","112646","0.6052483764523651","0.3873604885173535","0.8408787204296824","112645.2","112644","112646"
"91751","0.49462699491731443","0.36677156780238723","0.570409141999453","112899","112899","112899","0.13872552729928525","0.04835353298308846","0.2706084932700235","112898.2","112897","112899","0.7161563080353078","0.36253401604153956","0.982359097387933","112899","112899","112899","0.5689443965588434","0.10347402008146944","0.7280234138895134","112898.2","112897","112899"
"92001","0.5481446788762718","0.4279920146190685","0.6624069085663404","113152","113152","113152","0.13244796438542952","0.06622281794050154","0.31614243880693965","113151.2","113150","113152","0.7789688469634375","0.42735827758620887","0.9830037426067118","113152","113152","113152","0.5693766603990997","0.3166432332763743","0.8177508766010316","113151.2","113150","113152"
"92251","0.5053809254146636","0.34126846832784685","0.7292918246570532","113405","113405","113405","0.13508046868102655","0.06095328574928399","0.38869084450849506","113404.2","113403","113405","0.7770306089831911","0.4602334620690822","0.9041395055018753","113405","113405","113405","0.5878882892525139","0.32249410611221174","0.8215756083224195","113404.2","113403","113405"
"92501","0.5087731898234346","0.29214874080354236","0.7312233733182939","113658","113658","113658","0.14260086817116097","0.05512797590315695","0.2395862871664049","113657.2","113656","113658","0.7683777583467797","0.6004278042713121","0.9642524323320306","113658","113658","113658","0.5180411642977163","0.21797249523341633","0.7528761341092907","113657.2","113656","113658"
"92751","0.46546012222250005","0.3558952980739856","0.6619273988204174","113911","113911","113911","0.11174519853693762","0.044606324424469275","0.256812232841813","113910.2","113909","113911","0.740610044262006","0.350663035994416","0.9307315262575321","113911","113911","113911","0.6089498157384077","0.52055147124389","0.6879013173180277","113910.2","113909","113911"
"93001","0.4935927310633497","0.3498025592680751","0.6670219811758876","114164","114164","114164","0.1738661322424136","0.06244874448719214","0.25501296413538166","114163.2","114162","114164","0.7811284322308115","0.5766395647432287","0.9571215598869949","114164","114164","114164","0.5712702635111758","0.511625652137854","0.7394423851996528","114163.2","114162","114164"
"93251","0.47564333325999375","0.34239936462486575","0.5915361558827894","114417","114417","114417","0.1462690103396871","0.049904290998950794","0.32632761659211884","114416.2","114415","114417","0.7580723843187303","0.5136737874256937","0.9669301794501881","114417","114417","114417","0.5920179451883045","0.3292966516120964","0.8109232710906845","114416.2","114415","114417"
"93501","0.5855171147743263","0.3779098062034936","0.8429644542789352","114670","114670","114670","0.1636380929369532","0.058131831666284536","0.3427526068394472","114669.2","114668","114670","0.7763524714775398","0.6154410812027297","0.957221658295218","114670","114670","114670","0.5548126736264535","0.4846694087298923","0.695902585634745","114669.2","114668","114670"
"93751","0.5301926646384258","0.3677479761580596","0.7267112270676755","114923","114923","114923","0.14992826904597642","0.0785686289848949","0.34054517326371825","114922.2","114921","114923","0.8178152739192728","0.612326697327965","0.9549999625259625","114923","114923","114923","0.5725140009241844","0.2770638912860348","0.7696018826019209","114922.2","114921","114923"
"94001","0.4931349577103946","0.3393611671529799","0.7050886726805032","115176","115176","115176","0.12907485666539062","0.049567208767994364","0.2767491414191397","115175.2","115174","115176","0.7671809876967229","0.6470108784707078","0.9444372905144817","115176","115176","115176","0.6400087719079607","0.5372913922543019","0.7497420735064051","115175.2","115174","115176"
"94251","0.5133518458286569","0.35303061364026833","0.7107290340967282","115429","115429","115429","0.15359414472528382","0.06946271522089278","0.30791707383528355","115428.2","115427","115429","0.7359269205998548","0.5889247379246401","0.9577040477472578","115429","115429","115429","0.5108979437991259","0.18696555670497156","0.7111942115781826","115428.2","115427","115429"
"94501","0.5107543141663328","0.3951360683080187","0.7220963649236055","115682","115682","115682","0.11041967939079536","0.04574952709504452","0.2455957756584181","115681.2","115680","115682","0.7610551324067409","0.4256746008070352","0.9929756884444306","115682","115682","115682","0.6182292832111005","0.3878022294590922","0.7482654360281542","115681.2","115680","115682"
"94751","0.5525733468362598","0.39796238581230714","0.7840480201142531","115935","115935","115935","0.12150393821195875","0.05270118280785481","0.31964444166873024","115934.2","115933","115935","0.7921444527256087","0.6413567773350805","0.9576840187761692","115935","115935","115935","0.5877242977133197","0.3816914405349781","0.836242523524499","115934.2","115933","115935"
"95001","0.5301635243242396","0.42600992565576745","0.6255522463029967","116188","116188","116188","0.15472656139128385","0.06556666828016118","0.27438024124630733","116187.2","116186","116188","0.7910760275902624","0.6404618055051685","0.8920452071225712","116188","116188","116188","0.5429959842768788","0.34923440216448354","0.6854705199052626","116187.2","116186","116188"
"95251","0.5271626732519161","0.3409634620830688","0.7409102805760712","116441","116441","116441","0.13930322410586032","0.06381398251342535","0.36636179709498595","116440.2","116439","116441","0.7358867927679854","0.58050957812603","0.9779060130923664","116441","116441","116441","0.5612451862520977","0.31280944825577406","0.7962340946591173","116440.2","116439","116441"
"95501","0.500115486724368","0.32647508622978","0.6478986633656773","116694","116694","116694","0.13271640004394453","0.047632498937212366","0.29579640568016285","116693.2","116692","116694","0.7861811995050445","0.6477963118766098","0.9413323131602499","116694","116694","116694","0.5884967774488784","0.3850375232788936","0.7586707065849767","116693.2","116692","116694"
"95751","0.5610480908708525","0.4084901434962504","0.7039148049856386","116947","116947","116947","0.10110481364413053","0.05176790231143378","0.22694567502036675","116946.2","116945","116947","0.7524598788492853","0.6388898572930838","0.9743476494743312","116947","116947","116947","0.6055972105294889","0.4423967882013303","0.8157954467457694","116946.2","116945","116947"
"96001","0.5309976168070891","0.3778678329197324","0.7752027104707832","117200","117200","117200","0.10705120540305793","0.05611887883027934","0.22178557229041984","117199.2","117198","117200","0.766652444726327","0.4645065199955513","0.9632138861773757","117200","117200","117200","0.5879956421177767","0.32833314700711724","0.8190292598254743","117199.2","117198","117200"
"96251","0.5721767830805965","0.39073064035249755","0.9112879681857281","117453","117453","117453","0.14799517566105314","0.052721960770783026","0.2579549716542343","117452.2","117451","117453","0.7188693620021527","0.5260506503110195","0.971084475412852","117453","117453","117453","0.5901500640193867","0.356768210652376","0.8245948243247762","117452.2","117451","117453"
"96501","0.5352695156724243","0.34562237567918924","0.7136861534460491","117706","117706","117706","0.15111516158959437","0.063345376298815","0.45993621775409566","117705.2","117704","117706","0.7817064555775655","0.3799701072783437","0.9493155289941374","117706","117706","117706","0.5581097064107899","0.3831180682787368","0.7295935182138974","117705.2","117704","117706"
"96751","0.5199373056983515","0.374947740367165","0.6588504813157777","117959","117959","117959","0.13805509258876292","0.06315732286246567","0.2492644819648846","117958.2","117957","117959","0.7351749628671054","0.5781025448146216","0.9706037259864964","117959","117959","117959","0.5052152968574106","0.2725717734403293","0.7559343371815059","117958.2","117957","117959"
"97001","0.5360133446206045","0.3507206918816581","0.7753490762543608","118212","118212","118212","0.16137338603448342","0.05442277105765766","0.38681111160445475","118211.2","118210","118212","0.7804609516008574","0.5908503776456121","0.953053344645086","118212","118212","118212","0.5440246776478179","0.3065906397199686","0.6975059006706614","118211.2","118210","118212"
"97251","0.599871636539212","0.46371424826655155","0.7227100610901379","118465","118465","118465","0.13629038747248062","0.059184333186693014","0.24379537138123966","118464.2","118463","118465","0.7552809631057779","0.5365885421580896","0.9455396353548173","118465","118465","118465","0.5869642606031282","0.41537623594310286","0.8482917754164111","118464.2","118463","118465"
"97501","0.5378851484294299","0.3630237729940562","0.7017408300994963","118718","118718","118718","0.13145332842974156","0.07739584427518956","0.2506744331983538","118717.2","118716","118718","0.7770165311876245","0.4832287149386754","0.9623423208837615","118718","118718","118718","0.5406467109095988","0.37831601989676483","0.675929059934914","118717.2","118716","118718"
"97751","0.5156344408512463","0.3721662249197286","0.6670222664199055","118971","118971","118971","0.11845300350501975","0.06138040193015837","0.21225466058465203","118970.2","118969","118971","0.7826296036060625","0.5821880266036509","0.9519423790127033","118971","118971","118971","0.6266190836479202","0.45290739453318435","0.8354487071640282","118970.2","118969","118971"
"98001","0.5161706754882122","0.34167311050947485","0.6588799826110218","119224","119224","119224","0.12391570960651292","0.0602622133485934","0.2624644094314721","119223.2","119222","119224","0.6951014748026607","0.35752020903235165","0.9593220737091689","119224","119224","119224","0.5877204550232549","0.5182580972880605","0.7692864419024175","119223.2","119222","119224"
"98251","0.5750947770754162","0.35520575853951847","0.7463655717641178","119477","119477","119477","0.17041771665958044","0.06386391695701145","0.32146262917886703","119476.2","119475","119477","0.7571925042019305","0.4647432503248769","0.9854837666048567","119477","119477","119477","0.5254968035985841","0.3373096566313707","0.7507803374321287","119476.2","119475","119477"
"98501","0.5233129310940615","0.3609743036398807","0.746646467712394","119730","119730","119730","0.13968033793964232","0.05820141189383341","0.2681825404571815","119729.2","119728","119730","0.7413742611001091","0.3683136532400508","0.9820672026330483","119730","119730","119730","0.5787545984063536","0.3914366054919189","0.8085042785314445","119729.2","119728","119730"
"98751","0.4838284008183641","0.345943068469546","0.6064709950172938","119983","119983","119983","0.12771986780207556","0.0515382844229776","0.23564239246437674","119982.2","119981","119983","0.7012462883197108","0.45950467946199614","0.9762256687678641","119983","119983","119983","0.6550389278263514","0.5608661917174841","0.7633494409814268","119982.2","119981","119983"
"99001","0.5100225455079864","0.35507367879992086","0.6456040648891076","120236","120236","120236","0.14883624813538449","0.05788823307424246","0.2615268128695999","120235.2","120234","120236","0.836953408321375","0.6375926546862475","0.9795998214617092","120236","120236","120236","0.5667759405945014","0.27901057139005303","0.8105676504036594","120235.2","120234","120236"
"99251","0.5740518577057102","0.4658954916107089","0.6631416600766197","120489","120489","120489","0.1524218538731191","0.053380607920182524","0.2532578923610476","120488.2","120487","120489","0.7425027585347995","0.5703782795730051","0.9480558383087474","120489","120489","120489","0.4885246945362177","0.24134018531136872","0.7193257264872547","120488.2","120487","120489"
"99501","0.5191643621148452","0.34557589803482025","0.7129141162486343","120742","120742","120742","0.1746626267755599","0.06924841920610068","0.31590508590931937","120741.2","120740","120742","0.7396342342795507","0.38109214624499826","0.9493479223035205","120742","120742","120742","0.47848605702686714","0.259609412449572","0.7282189424900221","120741.2","120740","120742"
"99751","0.5447218853833281","0.37464660437530667","0.847553693389778","120995","120995","120995","0.10689454179078708","0.05211597798278363","0.24203945902140558","120994.2","120993","120995","0.7686253424162952","0.4789981145537634","0.9640968544742702","120995","120995","120995","0.605551652479122","0.47775885904322823","0.7946852164430516","120994.2","120993","120995"
"100001","0.5538716463874717","0.30987319250316986","0.6672032667978","121248","121248","121248","0.13477701198935776","0.04911757466953431","0.290946521595537","121247.2","121246","121248","0.7188405474497431","0.48776004445379056","0.9506838732064766","121248","121248","121248","0.5560545639176938","0.4122874976803076","0.7690700220414938","121247.2","121246","121248"
