"stage2/step","Group: Danru_Complicate_cauchy - stage2/mcc_pearson","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Complicate_cauchy - _step","Group: Danru_Complicate_cauchy - _step__MIN","Group: Danru_Complicate_cauchy - _step__MAX","Group: Danru_Complicate_gumbel - stage2/mcc_pearson","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gumbel - _step","Group: Danru_Complicate_gumbel - _step__MIN","Group: Danru_Complicate_gumbel - _step__MAX","Group: Danru_Complicate_gauss - stage2/mcc_pearson","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Danru_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Danru_Complicate_gauss - _step","Group: Danru_Complicate_gauss - _step__MIN","Group: Danru_Complicate_gauss - _step__MAX","Group: Danru_Simple_cauchy - stage2/mcc_pearson","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Danru_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Danru_Simple_cauchy - _step","Group: Danru_Simple_cauchy - _step__MIN","Group: Danru_Simple_cauchy - _step__MAX","Group: Danru_Simple_gumbel - stage2/mcc_pearson","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Danru_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Danru_Simple_gumbel - _step","Group: Danru_Simple_gumbel - _step__MIN","Group: Danru_Simple_gumbel - _step__MAX","Group: Danru_Simple_gauss - stage2/mcc_pearson","Group: Danru_Simple_gauss - stage2/mcc_pearson__MIN","Group: Danru_Simple_gauss - stage2/mcc_pearson__MAX","Group: Danru_Simple_gauss - _step","Group: Danru_Simple_gauss - _step__MIN","Group: Danru_Simple_gauss - _step__MAX"
"92501","0.2297592072217598","0.11313602701667187","0.35482676478367436","113657.2","113656","113658","0.5662793182501604","0.4611138992380489","0.8771543513996374","113657.4","113656","113658","0.7915900939990143","0.48638207894368335","0.8799083331481045","113657.4","113656","113658","0.3532008235223073","0.14458125894651716","0.5736661975770007","113658","113658","113658","0.7202091923916627","0.48900455499730183","0.9423113563315003","113658","113658","113658","0.7699448235759776","0.6161678016822424","0.9927026844886608","113658","113658","113658"
"92751","0.20089496772383458","0.06946304980875778","0.274699963376398","113910.2","113909","113911","0.5689200431329662","0.46132324428775257","0.8831362912816202","113910.4","113909","113911","0.7975927002823484","0.48739065978936014","0.8899398696802706","113910.4","113909","113911","0.365569809725922","0.14776597202097316","0.5143178627066072","113911","113911","113911","0.7183636654020816","0.487057039896452","0.9441331354104464","113911","113911","113911","0.7688106569284253","0.6011884737788596","0.9934326242682158","113911","113911","113911"
"93001","0.22090963149712595","0.13847348564052636","0.376982222836748","114163.2","114162","114164","0.5723934226980891","0.46401482012586637","0.888719742520998","114163.4","114162","114164","0.801302165179211","0.4875374344822189","0.8962472088706198","114163.4","114162","114164","0.3564137910644547","0.2482099026268303","0.5012169538699831","114164","114164","114164","0.720115884941259","0.47618322159637333","0.93861473322305","114164","114164","114164","0.7696880922581957","0.6038528569520364","0.9933296942629383","114164","114164","114164"
"93251","0.24731615925346437","0.11319036656919035","0.3444284371922929","114416.2","114415","114417","0.5655631935891243","0.46542288096921486","0.8968667094188204","114416.4","114415","114417","0.8094442806394501","0.4906266669675808","0.9084090588102438","114416.4","114415","114417","0.3844990778069307","0.18260718955570954","0.6120048388641496","114417","114417","114417","0.7187450360764733","0.4884980019963418","0.9401767594477252","114417","114417","114417","0.7668318597397359","0.5776910095317258","0.9944465489063484","114417","114417","114417"
"93501","0.2403179831206197","0.1119559039484768","0.44437608392625627","114669.2","114668","114670","0.5664006644058174","0.46409205065084363","0.900012655366987","114669.4","114668","114670","0.8137020019844685","0.4880120414521273","0.9145960867564362","114669.4","114668","114670","0.4092908464276235","0.2852132170088098","0.5744548361932512","114670","114670","114670","0.7164263308995624","0.4708039176236591","0.9362648731946542","114670","114670","114670","0.7687838765438527","0.5735856196771816","0.992422974813095","114670","114670","114670"
"93751","0.23942416363403934","0.14730067805124403","0.36402174862485703","114922.2","114921","114923","0.5680771464070148","0.4600154270803237","0.9078488733953662","114922.4","114921","114923","0.794525196702275","0.48449335638420427","0.9220338975183793","114922.4","114921","114923","0.45345930002482715","0.23254749673006078","0.637527913861614","114923","114923","114923","0.7172656718139504","0.474618844819481","0.9383057971178169","114923","114923","114923","0.7700908752350484","0.5888043000548034","0.9924652669760815","114923","114923","114923"
"94001","0.2243251595553756","0.13381987844394444","0.36028735871212486","115175.2","115174","115176","0.5550114986142126","0.4580669875546177","0.7801342261328141","115175.4","115174","115176","0.8036280029955322","0.4862882787764617","0.9274392194547787","115175.4","115174","115176","0.364228087813526","0.17698026120260493","0.4833531325419231","115176","115176","115176","0.7191397302013403","0.4944996576077993","0.937284160515258","115176","115176","115176","0.7737971975610816","0.5953883868791044","0.9920383353556667","115176","115176","115176"
"94251","0.2365973963913711","0.14081679112556778","0.39312636944011625","115428.2","115427","115429","0.5588834286546017","0.4576233203401524","0.7899409065653147","115428.4","115427","115429","0.8012358821185979","0.4824738218727046","0.9315723289055139","115428.4","115427","115429","0.40019617062927015","0.30427761504678535","0.5193942497639138","115429","115429","115429","0.7177421296110152","0.4949140089653374","0.9391061806818629","115429","115429","115429","0.7692296598871547","0.5659855551184735","0.9924663921164757","115429","115429","115429"
"94501","0.24584377628890253","0.11476034723525405","0.37281034579293193","115681.2","115680","115682","0.5617525083322148","0.4608322388270679","0.7946623591021366","115681.4","115680","115682","0.8043094413974042","0.4818639982536183","0.9314309464703525","115681.4","115680","115682","0.39276293966330783","0.17304905314539695","0.5780115502529322","115682","115682","115682","0.7165882142071905","0.4827022252302638","0.9414440252243578","115682","115682","115682","0.7701421401019152","0.58396696665876","0.9930238300490216","115682","115682","115682"
"94751","0.24546196811649362","0.13569228669449207","0.3499479160637123","115934.2","115933","115935","0.5627138327041926","0.4589422380969723","0.801915089268217","115934.4","115933","115935","0.7764814330130989","0.4820378700400908","0.9050241911359904","115934.4","115933","115935","0.39892773535929965","0.3159919308779656","0.5658026865641143","115935","115935","115935","0.7186558498995762","0.49606158997886474","0.9384313216917293","115935","115935","115935","0.7662549576257034","0.5363371242270458","0.9938567605971421","115935","115935","115935"
"95001","0.2855503229629603","0.19709213609893877","0.38092330393296975","116187.2","116186","116188","0.5655242119815161","0.46378049939080723","0.8062891119245086","116187.4","116186","116188","0.767607014104067","0.48943614282541487","0.909997276969273","116187.4","116186","116188","0.46632443664765766","0.3208909898854406","0.6079590820321278","116188","116188","116188","0.7181871290931422","0.4862399090530569","0.940487493514708","116188","116188","116188","0.7682772099530878","0.557559740554764","0.993711764892227","116188","116188","116188"
"95251","0.23319680787925692","0.11264229515831112","0.3910389528982378","116440.2","116439","116441","0.5653715412123909","0.4545348833879858","0.8155553692739191","116440.4","116439","116441","0.773555127921339","0.484559033481238","0.9181192990538799","116440.4","116439","116441","0.43731711351420055","0.1681931160125718","0.6515177335128871","116441","116441","116441","0.7189517176306824","0.488774880571024","0.9368555979636651","116441","116441","116441","0.7679288114950448","0.5469086765526306","0.9939066240711864","116441","116441","116441"
"95501","0.2377463242094393","0.11134799392321118","0.3777785554653125","116693.2","116692","116694","0.5673712414821886","0.458633997645473","0.8278278444150695","116693.4","116692","116694","0.760643573473452","0.49131124254425185","0.9218278419682727","116693.4","116692","116694","0.40886287619793854","0.14136059672870185","0.6093360367012697","116694","116694","116694","0.7198987832371546","0.4969135480782538","0.938972822765059","116694","116694","116694","0.7709928146500485","0.5723369914926717","0.9940599733171821","116694","116694","116694"
"95751","0.24725863719474567","0.1368050392129221","0.33969423871393944","116946.2","116945","116947","0.5577179145523833","0.46444993978006155","0.8294140042531308","116946.4","116945","116947","0.7624086582322042","0.486390469536137","0.931161575950694","116946.4","116945","116947","0.36252025446884667","0.2316297812543406","0.469591246495825","116947","116947","116947","0.7204754346840417","0.4882836417903335","0.9454551364872185","116947","116947","116947","0.7722664122997573","0.5688763479503549","0.994278980289613","116947","116947","116947"
"96001","0.22462246778805448","0.03623777024725014","0.3138484778162685","117199.2","117198","117200","0.5615176385448799","0.4623153923553491","0.8407419230467246","117199.4","117198","117200","0.7539542939796048","0.4836772798033052","0.8527462238091491","117199.4","117198","117200","0.4602536017609751","0.27726122592083047","0.6372097977846012","117200","117200","117200","0.7173742083382917","0.5041395057282873","0.9433102622506908","117200","117200","117200","0.7704881730485792","0.5655272165910185","0.994213315265958","117200","117200","117200"
"96251","0.24923274504654636","0.1728579971914725","0.34871839071033034","117452.2","117451","117453","0.5607640302726211","0.46433654579937367","0.8434740025923414","117452.4","117451","117453","0.7560599517648589","0.48776770927316004","0.8545627325692582","117452.4","117451","117453","0.4143639290873201","0.19339508358144733","0.672558317412666","117453","117453","117453","0.7108879258219846","0.4733494442576512","0.9410820541392407","117453","117453","117453","0.7736000878583397","0.5919202770628317","0.9909122129299764","117453","117453","117453"
"96501","0.2583779416465339","0.15654966604117798","0.3905530594352727","117705.2","117704","117706","0.5626519134720456","0.4589509417101271","0.8514180510588153","117705.4","117704","117706","0.7626966523022135","0.48522044844020645","0.8492245137695715","117705.4","117704","117706","0.42296389414284397","0.08299691640969581","0.7226050742580358","117706","117706","117706","0.7163698082030141","0.4947820081984091","0.940338304313339","117706","117706","117706","0.7708426108102098","0.5694175964883261","0.9910726007985501","117706","117706","117706"
"96751","0.25034527537222284","0.11082442870684414","0.4354874794996002","117958.2","117957","117959","0.5646131982176937","0.4581909079681036","0.8603081274296972","117958.4","117957","117959","0.7669284458686806","0.4862289462175589","0.8579282014035075","117958.4","117957","117959","0.37085502114676167","0.27658020993823423","0.5630441787328326","117959","117959","117959","0.7140602047352449","0.4834715949205611","0.9389411301585288","117959","117959","117959","0.7724577662726315","0.5822631145240243","0.9909320014647066","117959","117959","117959"
"97001","0.2535411959754389","0.19095912481294502","0.4033700549058408","118211.2","118210","118212","0.5665434793799525","0.46047436635653993","0.8713737236443558","118211.4","118210","118212","0.7764159360386532","0.4907668365257071","0.862138896046007","118211.4","118210","118212","0.3384556958998142","0.1266367117496371","0.5441693874984311","118212","118212","118212","0.7130353286148531","0.47504917582661904","0.931304298172562","118212","118212","118212","0.7747216300120123","0.5850167649195184","0.9906214370088343","118212","118212","118212"
"97251","0.2111252860675575","0.12630410004027665","0.33646081947242373","118464.2","118463","118465","0.5716342449458924","0.4630215928026414","0.8754572422415265","118464.4","118463","118465","0.783615067363982","0.4819807005814175","0.8680235852540843","118464.4","118463","118465","0.35791724401708186","0.21846243386597208","0.49685763937145816","118465","118465","118465","0.7144827664627015","0.493139481518637","0.9331831312795559","118465","118465","118465","0.7717648680627842","0.5793684004429275","0.9903083531264172","118465","118465","118465"
"97501","0.2871045347888414","0.11128563897221781","0.4178342165124323","118717.2","118716","118718","0.5726344533312102","0.4612824814848541","0.881018554524237","118717.4","118716","118718","0.7892605203315463","0.4831823612775944","0.8813342975114586","118717.4","118716","118718","0.3770970524277876","0.10555366634803748","0.6081741867571823","118718","118718","118718","0.7129262155139255","0.48120657041533227","0.9329612262310651","118718","118718","118718","0.7724420957871457","0.5921449628433852","0.9911511048131073","118718","118718","118718"
"97751","0.2540962529375731","0.13874149099719746","0.3444323094556498","118970.2","118969","118971","0.574583303016999","0.45921826627969775","0.8849471189482785","118970.4","118969","118971","0.7964700306758976","0.4840809070112388","0.8935288556908196","118970.4","118969","118971","0.32378559643146826","0.144129325312354","0.42457518634707103","118971","118971","118971","0.7136764166338747","0.4812894592198063","0.9296689436404072","118971","118971","118971","0.7638801884337496","0.580911761303076","0.9915681785913303","118971","118971","118971"
"98001","0.30558523442519836","0.12133767929447978","0.47480112847222056","119223.2","119222","119224","0.5642656469799581","0.4524528007041015","0.877854520185358","119223.4","119222","119224","0.8006098323142382","0.4848175238869672","0.902966438993959","119223.4","119222","119224","0.3964038815458943","0.09155366467294056","0.5476825044556917","119224","119224","119224","0.7155664804242194","0.47524448203188147","0.9336123569124988","119224","119224","119224","0.7671802178007094","0.5899895792170222","0.9918041736700225","119224","119224","119224"
"98251","0.24956026045406493","0.15249331103224206","0.38888520113683794","119476.2","119475","119477","0.567267779113978","0.45875693165151066","0.8883101466567084","119476.4","119475","119477","0.8078819358741182","0.48289902930556367","0.9098566238757788","119476.4","119475","119477","0.3279527084825348","0.18052620310549086","0.4315764307581331","119477","119477","119477","0.7153369331510585","0.49406270933510843","0.9320294816740172","119477","119477","119477","0.7648611338483936","0.5676384366022182","0.9925012585218554","119477","119477","119477"
"98501","0.23714969456348411","0.1394936290036289","0.314899418285265","119729.2","119728","119730","0.5700888358751255","0.4568064607235384","0.8962568539674025","119729.4","119728","119730","0.7946712951315607","0.4867558422885482","0.9176842849404296","119729.4","119728","119730","0.35285213369814905","0.20344591076936983","0.4724252427001528","119730","119730","119730","0.7133637130182915","0.4745439825724323","0.9358022151643647","119730","119730","119730","0.7641876766342772","0.5822858058328626","0.992304786980255","119730","119730","119730"
