"stage2/step","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_MSE_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_MSE_Simple_cauchy - _step","Group: Ours_MSE_Simple_cauchy - _step__MIN","Group: Ours_MSE_Simple_cauchy - _step__MAX","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_MSE_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_MSE_Complicate_cauchy - _step","Group: Ours_MSE_Complicate_cauchy - _step__MIN","Group: Ours_MSE_Complicate_cauchy - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_spearman","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Simple_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_spearman","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_spearman__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX"
"81751","0.5737950885684119","0.48607448833323713","0.6374284556659097","102779","102779","102779","0.2447785651811034","0.21054685450127814","0.29846713712330447","102778.2","102777","102779","0.7118607602516938","0.6246538826640761","0.7660107545937839","102779","102779","102779","0.5570523265048031","0.46903828271017234","0.6572253932282103","102778.2","102777","102779"
"82001","0.5749913189096376","0.4780882112027502","0.6307720510309186","103032","103032","103032","0.2521271074406835","0.21006835292681583","0.3051396609513377","103031.2","103030","103032","0.7123297649611919","0.6269383317323896","0.762504822505759","103032","103032","103032","0.5555386622151965","0.47103149775432485","0.6594514178803702","103031.2","103030","103032"
"82251","0.5737604000321671","0.489757869074364","0.6362997018404091","103285","103285","103285","0.24974389953740084","0.2025711979006676","0.30413143617863886","103284.2","103283","103285","0.7116050930160583","0.6253278398491474","0.7624594152796291","103285","103285","103285","0.5578676067732996","0.4710009907133375","0.6682472644211364","103284.2","103283","103285"
"82501","0.5757275740861558","0.5077672843516646","0.6344272533278539","103538","103538","103538","0.2520318388905082","0.20203547748594985","0.32090952085198976","103537.2","103536","103538","0.7099612345402477","0.6225767175523474","0.7640721478305171","103538","103538","103538","0.5568741972231922","0.4679030639440248","0.657122282480955","103537.2","103536","103538"
"82751","0.5782356798575768","0.5074744375798739","0.6342006837251676","103791","103791","103791","0.2534523866555127","0.19121401764665052","0.3276644256595928","103790.2","103789","103791","0.7122941765744286","0.627482586557718","0.7633551714487298","103791","103791","103791","0.5567902656954662","0.46416549169967125","0.6637969598497457","103790.2","103789","103791"
"83001","0.5744643299966528","0.506434160011874","0.641944247520145","104044","104044","104044","0.24959031984879848","0.17768372524146153","0.3241337671214161","104043.2","104042","104044","0.7124379005360453","0.6260874418455915","0.7639019275327028","104044","104044","104044","0.5576044837625966","0.4568996700381012","0.6649203831137505","104043.2","104042","104044"
"83251","0.5775110691691913","0.506622516456192","0.641468533795286","104297","104297","104297","0.2526737834138648","0.17657096108930276","0.323828111634446","104296.2","104295","104297","0.7124191855593492","0.625132766040707","0.7619679945508503","104297","104297","104297","0.5558833472045771","0.45790836099004223","0.6587564533597181","104296.2","104295","104297"
"83501","0.5760008008055273","0.5068692049683333","0.6411008318573514","104550","104550","104550","0.2529005943785348","0.1776096374651786","0.31620811769415","104549.2","104548","104550","0.7115649642882587","0.6231090271210109","0.7629728909765111","104550","104550","104550","0.5570801682867217","0.4630456024605557","0.6566210741654978","104549.2","104548","104550"
"83751","0.5787233488916688","0.5142069697375634","0.6423003330852334","104803","104803","104803","0.26509973823356237","0.22834504371190006","0.3271829021849026","104802.2","104801","104803","0.7109136015832039","0.6268201906753382","0.7649870373485054","104803","104803","104803","0.5580111554990209","0.46209161260795906","0.6617088171257389","104802.2","104801","104803"
"84001","0.5765716345206767","0.5034396122487821","0.6423378110484291","105056","105056","105056","0.2649043630166541","0.22514566545267817","0.3211838957686141","105055.2","105054","105056","0.7107789760416624","0.6227721396980457","0.7623372324947656","105056","105056","105056","0.5578509172669273","0.46897633484615764","0.6554201408857272","105055.2","105054","105056"
"84251","0.5784035109902925","0.5337619271938675","0.6389384926343222","105309","105309","105309","0.26720463564951535","0.2330450890297723","0.31617005802565173","105308.2","105307","105309","0.712251101016568","0.6274971244231297","0.7639005493107461","105309","105309","105309","0.5589912690011054","0.46974422951257644","0.6640260401555642","105308.2","105307","105309"
"84501","0.5817417424337685","0.5237010206654459","0.6418494171386389","105562","105562","105562","0.261615980354402","0.22001703153590735","0.3306015371761344","105561.2","105560","105562","0.7119099102600185","0.625038984109514","0.7661018209329443","105562","105562","105562","0.559065055575949","0.46770175987051454","0.6698037806953752","105561.2","105560","105562"
"84751","0.5894750317093147","0.5318320050463282","0.6453921297641085","105815","105815","105815","0.26123412199650886","0.21728254065374566","0.3299632359130228","105814.2","105813","105815","0.7131828336874824","0.6246068199633902","0.76537116625365","105815","105815","105815","0.557627894013512","0.4722855081159052","0.6583454708817831","105814.2","105813","105815"
"85001","0.5889648427707204","0.5307991542701513","0.641966237129235","106068","106068","106068","0.266988739543817","0.22344339045479167","0.33038769102682575","106067.2","106066","106068","0.7121583664287692","0.626147831592153","0.7623160418498075","106068","106068","106068","0.5593919385866543","0.47070694016869224","0.6613978136103167","106067.2","106066","106068"
"85251","0.5870924662831867","0.5325150581278167","0.6389548056921223","106321","106321","106321","0.26618754029783986","0.20882602350568052","0.3402197398213552","106320.2","106319","106321","0.7135564954431322","0.6294947903437569","0.7629491588027699","106321","106321","106321","0.558957792510935","0.47541816941907394","0.6631493866586924","106320.2","106319","106321"
"85501","0.5915437287831112","0.52544599356992","0.6422595582662902","106574","106574","106574","0.2626136260883447","0.18720802401661168","0.3330873354351342","106573.2","106572","106574","0.71138214397029","0.6255074555811923","0.7639795266607495","106574","106574","106574","0.5574356331248909","0.47023376414874846","0.6632348923295084","106573.2","106572","106574"
"85751","0.589871811687981","0.5205550120727566","0.6400399730375782","106827","106827","106827","0.24996936412091442","0.19758541781506073","0.33570150386359693","106826.2","106825","106827","0.7124903878601583","0.6233327527395877","0.7639178347860188","106827","106827","106827","0.5583817859830045","0.4750671983058168","0.6608708181390266","106826.2","106825","106827"
"86001","0.5921766887789784","0.5263438401538075","0.6380693129263398","107080","107080","107080","0.2455350942840135","0.19159699935539146","0.3423731532242217","107079.2","107078","107080","0.7136990998126544","0.6244947421156642","0.7626682705746516","107080","107080","107080","0.557334443378189","0.46801625362156213","0.66436330816878","107079.2","107078","107080"
"86251","0.5855551530585881","0.5161339540143729","0.6396253605183208","107333","107333","107333","0.24994031347876772","0.1885619054664977","0.3207193950794639","107332.2","107331","107333","0.7135132081194641","0.626546930814457","0.7659918479307071","107333","107333","107333","0.5618166644583676","0.4823881540116508","0.6635431969038055","107332.2","107331","107333"
"86501","0.5844060108383426","0.5287064511658129","0.6421633273525161","107586","107586","107586","0.2386363742269718","0.1971307050019334","0.2745900565966896","107585.2","107584","107586","0.7110941863569746","0.6256073689536085","0.7637493558188039","107586","107586","107586","0.559937882374443","0.4719341055786475","0.6583973517825736","107585.2","107584","107586"
"86751","0.5867908150312715","0.5353944404841925","0.6219391082390441","107839","107839","107839","0.25047728821072984","0.198795814290312","0.31107048599816556","107838.2","107837","107839","0.7122916885979157","0.6274575199245767","0.7674852689607956","107839","107839","107839","0.5612476094245193","0.4833186746319534","0.6600570427722896","107838.2","107837","107839"
"87001","0.5765774842764484","0.5048992333004708","0.6217791409438876","108092","108092","108092","0.25456217767956507","0.20240461563340933","0.3094682099562245","108091.2","108090","108092","0.7124005178097017","0.6272532295530541","0.7656098448497146","108092","108092","108092","0.5604387899152334","0.467397350807245","0.6601231363188671","108091.2","108090","108092"
"87251","0.5827416714192124","0.5371012965549794","0.6222747539079198","108345","108345","108345","0.2546521253740647","0.2014182622980174","0.3107866977960835","108344.2","108343","108345","0.7127190220470168","0.6291019422397944","0.7671021526213283","108345","108345","108345","0.5599297938151736","0.46721245775479525","0.665262895441559","108344.2","108343","108345"
"87501","0.5776425262168191","0.5094531541424052","0.6258474809578488","108598","108598","108598","0.2506924762965224","0.18953345009258366","0.316233672750854","108597.2","108596","108598","0.7122624116485631","0.620854510667273","0.7656361996281511","108598","108598","108598","0.5622077519031938","0.47888956255479975","0.6608391629982397","108597.2","108596","108598"
"87751","0.5795975472628749","0.5108796372421395","0.6282915467067328","108851","108851","108851","0.2504340107933988","0.1723795525469967","0.3217966983378149","108850.2","108849","108851","0.7124336642290804","0.6252585445938105","0.7666964691393233","108851","108851","108851","0.5626482725921637","0.475750113660522","0.6591324430846315","108850.2","108849","108851"
"88001","0.5901216487222787","0.5141715651374261","0.6689606861345988","109104","109104","109104","0.2506280176514803","0.16636298792069237","0.31624150193271217","109103.2","109102","109104","0.7130698728782685","0.6242553636406909","0.7651216874385821","109104","109104","109104","0.5620486647548211","0.4765738891275936","0.6645748273813513","109103.2","109102","109104"
"88251","0.5905808553907768","0.5389075261297241","0.6652716355648075","109357","109357","109357","0.25044782209761585","0.17191230464319113","0.3192882455157002","109356.2","109355","109357","0.7129645932261798","0.6233538961245827","0.7658572039444852","109357","109357","109357","0.5605337150515087","0.4725898330589676","0.669291331988042","109356.2","109355","109357"
"88501","0.5871634306186035","0.5402063098684491","0.6432131373507443","109610","109610","109610","0.2467475985093833","0.16762627525781365","0.3045851841608802","109609.2","109608","109610","0.7129686664006246","0.6235492608326877","0.7653941020361957","109610","109610","109610","0.559882544798999","0.4765036729432664","0.6579829700611981","109609.2","109608","109610"
"88751","0.5813567896894994","0.542849542772384","0.6378602543077059","109863","109863","109863","0.253087343679001","0.16880696259400177","0.31150695048732335","109862.2","109861","109863","0.7123691784047733","0.6215783138639784","0.7648608015839183","109863","109863","109863","0.563624062284833","0.4765158138761043","0.6614723855280648","109862.2","109861","109863"
"89001","0.5762553836961758","0.516968916593049","0.6440358569354422","110116","110116","110116","0.24571413028627168","0.18483560126058485","0.2963055347200762","110115.2","110114","110116","0.7132172502616232","0.6273909827094372","0.7688630216589969","110116","110116","110116","0.5629244257481948","0.47440360967808637","0.6657837000445714","110115.2","110114","110116"
"89251","0.575548895747702","0.5128433693577429","0.6436771815057191","110369","110369","110369","0.24098102143531386","0.17265256264060067","0.27912070442670234","110368.2","110367","110369","0.714218166247322","0.6247742108381158","0.7679011240189367","110369","110369","110369","0.5633249696240542","0.47172160953077347","0.6618080254840566","110368.2","110367","110369"
"89501","0.5765364738240999","0.5047362173297913","0.6411660041696686","110622","110622","110622","0.2452388495268638","0.20706847887399862","0.2828240630661826","110621.2","110620","110622","0.7149534990981441","0.6286557336385405","0.7681392322852596","110622","110622","110622","0.5614514296023387","0.4772278613382063","0.6421975615713917","110621.2","110620","110622"
"89751","0.5773500154708835","0.5046780986633019","0.6428386011392339","110875","110875","110875","0.24157224906955746","0.20415102422839562","0.2802535935326416","110874.2","110873","110875","0.7148085553474908","0.6269749283006932","0.7685782270292476","110875","110875","110875","0.5552809812325801","0.4706197903734024","0.640105835650158","110874.2","110873","110875"
"90001","0.5825256886057684","0.5197732137487677","0.6425557907795777","111128","111128","111128","0.24991025839564762","0.20298559557226037","0.2957043957236898","111127.2","111126","111128","0.7134573494652493","0.6181640099352905","0.7667806175083367","111128","111128","111128","0.561271833662523","0.47304428233705414","0.6417779488292462","111127.2","111126","111128"
"90251","0.5807533533995615","0.4772006983059238","0.6415641225529752","111381","111381","111381","0.24928486246566806","0.19948646398702624","0.30933585531120417","111380.2","111379","111381","0.7125069657128165","0.6254497801499755","0.7654954092927779","111381","111381","111381","0.5600654620536443","0.47249689688696767","0.6440500025607664","111380.2","111379","111381"
"90501","0.5779849501654024","0.4792739637263271","0.6430561690970128","111634","111634","111634","0.2512663186217955","0.19837732556915716","0.3287022210380823","111633.2","111632","111634","0.7136723586374523","0.6263676564679352","0.7663512586750457","111634","111634","111634","0.5592812024003343","0.469289574667698","0.6397615390890586","111633.2","111632","111634"
"90751","0.5809778613743617","0.4886482970457667","0.6401363642470461","111887","111887","111887","0.2601258615341494","0.21491269692683307","0.31307363038665115","111886.2","111885","111887","0.7135479694625056","0.6254820432191043","0.7673115085998178","111887","111887","111887","0.5616871601464835","0.4718917163983794","0.6377690565490861","111886.2","111885","111887"
"91001","0.5794283009923806","0.49797919938488433","0.6184868464434791","112140","112140","112140","0.2506707993212249","0.21223783420369657","0.27946410583906994","112139.2","112138","112140","0.7139764779101962","0.625057750462387","0.7653001177770422","112140","112140","112140","0.5567408478399878","0.46434025548200797","0.6462640730160815","112139.2","112138","112140"
"91251","0.5810002871689178","0.49021715615124467","0.6190332696266557","112393","112393","112393","0.25419637884682544","0.20435707580911466","0.3133886093217293","112392.2","112391","112393","0.7126458235563427","0.625574081899918","0.7643942761739737","112393","112393","112393","0.5606052924703814","0.47208880922251284","0.6467565434488625","112392.2","112391","112393"
"91501","0.5850258568308198","0.5070982255956927","0.6419524050518411","112646","112646","112646","0.2387761480781765","0.07563395203347992","0.30848152521587585","112645.2","112644","112646","0.712789650174921","0.6268134762011867","0.767767462213197","112646","112646","112646","0.5560689596405113","0.47055698165832255","0.6437819496980308","112645.2","112644","112646"
"91751","0.5863574057774249","0.5046297696222851","0.6437636918317232","112899","112899","112899","0.23893904825392678","0.0732929867127684","0.3082756805415583","112898.2","112897","112899","0.7132546783187899","0.6255751086620527","0.764535200751748","112899","112899","112899","0.5551779233381413","0.4751108661933053","0.6447072441690781","112898.2","112897","112899"
"92001","0.5850530588203187","0.5132570742105459","0.6144079430617347","113152","113152","113152","0.23928476958678596","0.059940302917811286","0.3071487517929462","113151.2","113150","113152","0.7138930485371486","0.6252047893427951","0.7694706936282918","113152","113152","113152","0.5555448337708289","0.47129316806910204","0.646801499598094","113151.2","113150","113152"
"92251","0.5848223445095052","0.5177207346977135","0.6284265175386626","113405","113405","113405","0.23962176547378874","0.08724409104927422","0.3033773506070153","113404.2","113403","113405","0.7134125414375125","0.6237652970970619","0.765600427224062","113405","113405","113405","0.5565537886896272","0.4773794286312567","0.6552137542877321","113404.2","113403","113405"
"92501","0.5844584738873123","0.5236809626803226","0.62111116881487","113658","113658","113658","0.24842448760913988","0.16264963341185687","0.30519225307549985","113657.2","113656","113658","0.7126632265674427","0.6274426749534406","0.7650627544180645","113658","113658","113658","0.5583182765660726","0.4821110965257439","0.6509430435993038","113657.2","113656","113658"
"92751","0.5850810835650367","0.5312299765586922","0.6218953154297701","113911","113911","113911","0.25505314901330445","0.16200861528421634","0.32006834991099237","113910.2","113909","113911","0.7150470301454714","0.6285144574633968","0.7698010741453025","113911","113911","113911","0.5599529855148175","0.47170120967016327","0.6458437889714348","113910.2","113909","113911"
"93001","0.5833741794280562","0.537324505729221","0.6167884543335954","114164","114164","114164","0.2515118771599797","0.16463577908854363","0.32253962793319735","114163.2","114162","114164","0.7134933822167067","0.6238873384345265","0.7636756801237233","114164","114164","114164","0.5598593467321258","0.46022110822480194","0.6564033115284674","114163.2","114162","114164"
"93251","0.5826667113149651","0.5384510363539415","0.6143974433638423","114417","114417","114417","0.24918080090878955","0.16645470529544729","0.32050401062910766","114416.2","114415","114417","0.7133468540321815","0.6272916257088027","0.7658689774688029","114417","114417","114417","0.561587207605571","0.4727031446262829","0.655759428881689","114416.2","114415","114417"
"93501","0.5795607159368285","0.5100627988102096","0.6181019674531195","114670","114670","114670","0.26039650056106445","0.1773418412606006","0.32489133925822034","114669.2","114668","114670","0.7135748677298898","0.6238428576225017","0.7660324363976851","114670","114670","114670","0.5607775290883916","0.4720634761104338","0.6537127383455235","114669.2","114668","114670"
"93751","0.5816199552078498","0.5364295825028461","0.6204932190734391","114923","114923","114923","0.2630180044117977","0.18157147093456513","0.3197718108923559","114922.2","114921","114923","0.7132450983282358","0.6227672422029751","0.7667220765129062","114923","114923","114923","0.5625758998022927","0.47499860482169354","0.6642717879897024","114922.2","114921","114923"
"94001","0.578812198806143","0.5238664270134722","0.6178711812726346","115176","115176","115176","0.26440100409237177","0.19128864410089588","0.31746673565804956","115175.2","115174","115176","0.7127992252442507","0.6225306936788249","0.7663946845360482","115176","115176","115176","0.5612855322294698","0.4721448568599076","0.6658673869920673","115175.2","115174","115176"
"94251","0.5798915755066455","0.5118663017418298","0.6300267389254387","115429","115429","115429","0.26086960310477647","0.19593617218969334","0.31561495920748234","115428.2","115427","115429","0.7120643055095321","0.6234705720811543","0.7684401078055152","115429","115429","115429","0.563936278288566","0.4813465955557647","0.6669242446821707","115428.2","115427","115429"
"94501","0.5747231862906245","0.513702146599644","0.6350219303074998","115682","115682","115682","0.262799063879279","0.19788676055532758","0.31662761306718334","115681.2","115680","115682","0.7147932906820057","0.6278512185027333","0.7649353358821379","115682","115682","115682","0.562906260727505","0.4759117586247677","0.6665379446547341","115681.2","115680","115682"
"94751","0.5755618779145972","0.5353128474069341","0.636424423268852","115935","115935","115935","0.25565791138841","0.21249780873373397","0.29550726326116183","115934.2","115933","115935","0.7126787403716843","0.6248226435319584","0.7652823498401421","115935","115935","115935","0.5624182786613622","0.4783653341482852","0.6640961175713667","115934.2","115933","115935"
"95001","0.5733282422268945","0.5167083246612943","0.6101712628651448","116188","116188","116188","0.2624758676341385","0.21007441311242808","0.3182827964858029","116187.2","116186","116188","0.7133834031233005","0.6224712396682236","0.7642200854203117","116188","116188","116188","0.5639335296962205","0.479357790961338","0.6615873529427725","116187.2","116186","116188"
"95251","0.5736392839652136","0.5299647374340879","0.6115210559931507","116441","116441","116441","0.26295505015646115","0.2166081819951009","0.32462143891221606","116440.2","116439","116441","0.7142829329216621","0.6237369389418375","0.764707074820142","116441","116441","116441","0.5624383929518266","0.4802315487980177","0.6687215431582849","116440.2","116439","116441"
"95501","0.5742316479900976","0.529406899569953","0.6092810489198027","116694","116694","116694","0.259515753407099","0.20985336381173178","0.3277822912894626","116693.2","116692","116694","0.7147928918277404","0.6245773139740071","0.7681272309882305","116694","116694","116694","0.5624771846265295","0.4777536010636436","0.6731133883179719","116693.2","116692","116694"
"95751","0.5795986749878008","0.5435432791069468","0.613398305975688","116947","116947","116947","0.2580761704614478","0.2034921582993877","0.32305540534603144","116946.2","116945","116947","0.7132271899666225","0.6257394679252193","0.7650398576052141","116947","116947","116947","0.5635059124435393","0.4789575393399736","0.6664568279773009","116946.2","116945","116947"
"96001","0.5738356942320492","0.5327606858996723","0.6111105262359066","117200","117200","117200","0.25746074249356055","0.2158359125766776","0.3244450814885605","117199.2","117198","117200","0.7141694556429041","0.6225511983257775","0.766011270931877","117200","117200","117200","0.563143060269542","0.48559360093576365","0.6756358044869744","117199.2","117198","117200"
"96251","0.5762655239849612","0.5380356604741781","0.6087443715916443","117453","117453","117453","0.2580899731570537","0.21292084268266792","0.32835008692391365","117452.2","117451","117453","0.714398066782375","0.6279735149230948","0.7686476826684437","117453","117453","117453","0.5644452185137071","0.4823042988226046","0.6716381289866226","117452.2","117451","117453"
"96501","0.5753561245253431","0.5348132386104637","0.609631646222967","117706","117706","117706","0.25956802389267836","0.20926203393611828","0.33494625773301706","117705.2","117704","117706","0.714130555389161","0.6244165220844023","0.7660009011312731","117706","117706","117706","0.5638118401446246","0.4801235494169598","0.671925994051481","117705.2","117704","117706"
"96751","0.5742774411419433","0.5357765112376364","0.611522755170811","117959","117959","117959","0.26090113158257555","0.22050404342476176","0.3198183308102242","117958.2","117957","117959","0.7136208589686428","0.622509148942024","0.7688221415876727","117959","117959","117959","0.5640517480270383","0.4799909217322072","0.6698505659301441","117958.2","117957","117959"
"97001","0.5690472691310988","0.5012975006198283","0.6080400864081213","118212","118212","118212","0.2612436900936876","0.2131295608013281","0.31291840666713444","118211.2","118210","118212","0.7133510664872069","0.6243845765851933","0.7658647909843751","118212","118212","118212","0.5627653423208862","0.4829486669667663","0.6655170235509124","118211.2","118210","118212"
"97251","0.572042831035884","0.5139924808114006","0.6146658699405386","118465","118465","118465","0.2599853542065343","0.21199224239683145","0.3054776838567513","118464.2","118463","118465","0.7133525323975906","0.6246805005190593","0.7675804844135959","118465","118465","118465","0.5623845728964503","0.4836926613321112","0.6680542358572594","118464.2","118463","118465"
"97501","0.5700667117360025","0.516857871511922","0.6106023251291028","118718","118718","118718","0.25879214983424614","0.21170929672168692","0.31338905564465913","118717.2","118716","118718","0.713976264837596","0.6243297863756325","0.7636620986823797","118718","118718","118718","0.5580526789752343","0.4793864811231411","0.6679156058728992","118717.2","118716","118718"
"97751","0.5687384027661759","0.5213035951967361","0.6108756578023065","118971","118971","118971","0.2487461536819055","0.19844613020875285","0.3175867748968119","118970.2","118969","118971","0.7138055817249949","0.6216779829376317","0.7667796522498737","118971","118971","118971","0.5589812228532715","0.47253834242684184","0.6746369692649525","118970.2","118969","118971"
"98001","0.5714475351702907","0.52005359084755","0.6113519411577792","119224","119224","119224","0.2558031731108135","0.16958162899442203","0.31509805613810277","119223.2","119222","119224","0.7134024524479219","0.6276565402901612","0.7626030629781698","119224","119224","119224","0.5593447021511324","0.4762459896570147","0.6689150879728761","119223.2","119222","119224"
"98251","0.5740688472262919","0.5263409463522625","0.619660562458686","119477","119477","119477","0.2523999483846507","0.14704425212864664","0.3215218681334744","119476.2","119475","119477","0.713088230218448","0.6214733801425268","0.7663893157167762","119477","119477","119477","0.5583746488259285","0.48605925154919716","0.6760464710988179","119476.2","119475","119477"
"98501","0.5837269998904413","0.5245920038515021","0.6547517385153754","119730","119730","119730","0.24548705906320417","0.18110605820439382","0.32595983168062065","119729.2","119728","119730","0.7152907322834821","0.6261015820593367","0.7671762790955289","119730","119730","119730","0.5592531864449601","0.48166801990019364","0.6738867150173901","119729.2","119728","119730"
"98751","0.5850790789847226","0.5270764320920401","0.6589059387828695","119983","119983","119983","0.2500438028079638","0.19921926848770607","0.3146301694517829","119982.2","119981","119983","0.713942913492295","0.6252438498427747","0.7649220008922684","119983","119983","119983","0.5604495440788818","0.4804380218211093","0.6683232073727599","119982.2","119981","119983"
"99001","0.5863191365205519","0.5273311477621014","0.6544908423497979","120236","120236","120236","0.25847796949685203","0.20435348780021037","0.3124751676593776","120235.2","120234","120236","0.7128116425689328","0.6299951432517218","0.7651418097352357","120236","120236","120236","0.5576323093054019","0.4749054014388522","0.6688120933272843","120235.2","120234","120236"
"99251","0.5825525593703842","0.5090138194718331","0.6611255565064655","120489","120489","120489","0.25942282135262584","0.21641205916988895","0.3249226867774907","120488.2","120487","120489","0.7125457331969414","0.6235346713375503","0.7632899748780492","120489","120489","120489","0.5619608485044836","0.482304904217756","0.669255087295087","120488.2","120487","120489"
"99501","0.5838701314424432","0.5109254777125823","0.6599549567341096","120742","120742","120742","0.2588673798289728","0.21033813928121434","0.3137677182876514","120741.2","120740","120742","0.7133846654234088","0.6234872490661961","0.7683319898377304","120742","120742","120742","0.5618565848314052","0.4796248204090746","0.6672071639443458","120741.2","120740","120742"
"99751","0.5850726359343289","0.5190735830866792","0.6599659475285985","120995","120995","120995","0.26101215379156256","0.21182429318380117","0.3084207056977323","120994.2","120993","120995","0.7132892841112556","0.6291771920247097","0.7637811934198268","120995","120995","120995","0.5632387937949558","0.47885533388735624","0.6724010556632579","120994.2","120993","120995"
"100001","0.5877125816004044","0.5218030722315022","0.6580232560197284","121248","121248","121248","0.2563333078898405","0.19486575575112172","0.3130723159209249","121247.2","121246","121248","0.7142609866158308","0.6237605785523564","0.7666207326010497","121248","121248","121248","0.5627029535970115","0.48609774897709135","0.6736967314400586","121247.2","121246","121248"
