"stage2/step","Group: VaDE_Complicate_gauss - stage2/mcc_pearson","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gauss - _step","Group: VaDE_Complicate_gauss - _step__MIN","Group: VaDE_Complicate_gauss - _step__MAX","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_gumbel - _step","Group: VaDE_Complicate_gumbel - _step__MIN","Group: VaDE_Complicate_gumbel - _step__MAX","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Complicate_cauchy - _step","Group: VaDE_Complicate_cauchy - _step__MIN","Group: VaDE_Complicate_cauchy - _step__MAX","Group: VaDE_Simple_gauss - stage2/mcc_pearson","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gauss - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gauss - _step","Group: VaDE_Simple_gauss - _step__MIN","Group: VaDE_Simple_gauss - _step__MAX","Group: VaDE_Simple_gumbel - stage2/mcc_pearson","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MIN","Group: VaDE_Simple_gumbel - stage2/mcc_pearson__MAX","Group: VaDE_Simple_gumbel - _step","Group: VaDE_Simple_gumbel - _step__MIN","Group: VaDE_Simple_gumbel - _step__MAX","Group: VaDE_Simple_cauchy - stage2/mcc_pearson","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MIN","Group: VaDE_Simple_cauchy - stage2/mcc_pearson__MAX","Group: VaDE_Simple_cauchy - _step","Group: VaDE_Simple_cauchy - _step__MIN","Group: VaDE_Simple_cauchy - _step__MAX"
"71501","0.16704858633895578","0.12616994869327675","0.26554074287634477","82405","82405","82405","0.19864288170050132","0.11928977841681206","0.29861539708684315","82405","82405","82405","0","0","0","82405","82405","82405","0.3324392313790455","0","0.6803004366451813","82405","82405","82405","0.36547153052801834","0.1113727563218609","0.5714778075002848","82405","82405","82405","0","0","0","82405","82405","82405"
"71751","0.1845707967161064","0.10222967640400338","0.2783106757016264","82658","82658","82658","0.17547295508053942","0.10530278248436879","0.25494634273852906","82658","82658","82658","0","0","0","82658","82658","82658","0.29610827943254037","0","0.5718348013087878","82658","82658","82658","0.37339635086635836","0.10421197188582909","0.4794166823654162","82658","82658","82658","0","0","0","82658","82658","82658"
"72001","0.17208399834835458","0.09602556646804655","0.27182286791599936","82911","82911","82911","0.18415709194303886","0.11174880616957934","0.2585168581751683","82911","82911","82911","0","0","0","82911","82911","82911","0.2611896387147797","0","0.5695457574757454","82911","82911","82911","0.4122504210681145","0.12058617651244219","0.670330303867114","82911","82911","82911","0","0","0","82911","82911","82911"
"72251","0.18489447643501328","0.1268040993460333","0.23839159765126522","83164","83164","83164","0.1531073543804531","0.10520095437529506","0.2549694340284462","83164","83164","83164","0","0","0","83164","83164","83164","0.3284075459122572","0","0.7007743392415727","83164","83164","83164","0.4129442844495152","0.12749658049622856","0.63717381882489","83164","83164","83164","0","0","0","83164","83164","83164"
"72501","0.16162970305541255","0.08606412148111148","0.23639084188541765","83417","83417","83417","0.1596687117632222","0.10295069142195919","0.2672676398101223","83417","83417","83417","0","0","0","83417","83417","83417","0.30894031724971177","0","0.6106670442746268","83417","83417","83417","0.4404872124388787","0.2735348404775706","0.6691569222490222","83417","83417","83417","0","0","0","83417","83417","83417"
"72751","0.15815269427689496","0.10312843189459867","0.26531002819826355","83670","83670","83670","0.15094260697544934","0.07806158299625313","0.23933406318418166","83670","83670","83670","0","0","0","83670","83670","83670","0.3166919030419545","0","0.5931738159205341","83670","83670","83670","0.4309868053659425","0.10270105426315113","0.6060993261193346","83670","83670","83670","0","0","0","83670","83670","83670"
"73001","0.1861498325368702","0.09297606781107705","0.28723683470353917","83923","83923","83923","0.16531464433898777","0.11905328032836508","0.2717090441744988","83923","83923","83923","0","0","0","83923","83923","83923","0.3228360649318666","0","0.5555379789522751","83923","83923","83923","0.4280539522984685","0.22753325434045737","0.5728096616375732","83923","83923","83923","0","0","0","83923","83923","83923"
"73251","0.16801546770255132","0.09334380892849474","0.29434508006382626","84176","84176","84176","0.160182201234028","0.09720838788201115","0.2785479418651017","84176","84176","84176","0","0","0","84176","84176","84176","0.27632816590749737","0","0.6879606508741979","84176","84176","84176","0.42069684252108797","0.19955904346868195","0.6039804592611363","84176","84176","84176","0","0","0","84176","84176","84176"
"73501","0.1702481918080175","0.12646617571380162","0.22998919675721602","84429","84429","84429","0.16192515701333474","0.09925126759314007","0.3098549019173624","84429","84429","84429","0","0","0","84429","84429","84429","0.31012019570862337","0","0.568100211614808","84429","84429","84429","0.39513839512679744","0.1069992362069947","0.5885958515703925","84429","84429","84429","0","0","0","84429","84429","84429"
"73751","0.1828416963240735","0.10050995816157564","0.2572247795700775","84682","84682","84682","0.15778403256011597","0.10288363444131621","0.2609598949060331","84682","84682","84682","0","0","0","84682","84682","84682","0.31636614137186253","0","0.5573998754793023","84682","84682","84682","0.4116451390523531","0.17081401061905976","0.6541063701191812","84682","84682","84682","0","0","0","84682","84682","84682"
"74001","0.15901242041594638","0.08712352146840385","0.26485035255589695","84935","84935","84935","0.1710049373084474","0.09694993195616214","0.26793037557115407","84935","84935","84935","0","0","0","84935","84935","84935","0.29502503036263367","0","0.6418425969660719","84935","84935","84935","0.37586137728535096","0.07546289378216127","0.5709327273084056","84935","84935","84935","0","0","0","84935","84935","84935"
"74251","0.1782750180339436","0.10275787897050999","0.35899258564396114","85188","85188","85188","0.1724717302903088","0.11135975482327098","0.28548916419845","85188","85188","85188","0","0","0","85188","85188","85188","0.3227538832685918","0","0.5811629729070494","85188","85188","85188","0.41590156524269","0.2323834879276704","0.5618845952565601","85188","85188","85188","0","0","0","85188","85188","85188"
"74501","0.14888466849689824","0.09614395040880933","0.21641346858255175","85441","85441","85441","0.18766128724232561","0.10762628556599414","0.3227272284247005","85441","85441","85441","0","0","0","85441","85441","85441","0.2696605074802193","0","0.6491363481548712","85441","85441","85441","0.42544632446960307","0.18809343437244175","0.5915547802919595","85441","85441","85441","0","0","0","85441","85441","85441"
"74751","0.179089913429974","0.10447598063368016","0.27115126366055786","85694","85694","85694","0.17324159551352275","0.09085804742467177","0.25636358806785386","85694","85694","85694","0","0","0","85694","85694","85694","0.2977363075353113","0","0.6469676704941475","85694","85694","85694","0.40169828442091554","0.11902220331782909","0.5962941904034146","85694","85694","85694","0","0","0","85694","85694","85694"
"75001","0.15691746001332696","0.09679160725043241","0.2710041037926274","85947","85947","85947","0.17449315016610425","0.11549294427797503","0.300116897192483","85947","85947","85947","0","0","0","85947","85947","85947","0.2994979630156649","0","0.573229810061935","85947","85947","85947","0.4381481402588192","0.24991443581626402","0.6526749133460632","85947","85947","85947","0","0","0","85947","85947","85947"
"75251","0.1736645523491692","0.1078769531302585","0.2555170979756228","86200","86200","86200","0.18316133210168753","0.09721537387518864","0.3179650299159576","86200","86200","86200","0","0","0","86200","86200","86200","0.2722448701939343","0","0.6653227307750397","86200","86200","86200","0.4043339374671322","0.09727500170383847","0.5534557261741176","86200","86200","86200","0","0","0","86200","86200","86200"
"75501","0.16060639762719714","0.1088966938620299","0.2781963075971215","86453","86453","86453","0.17028759027808588","0.0956418360273872","0.268810520475251","86453","86453","86453","0","0","0","86453","86453","86453","0.2715472270819457","0","0.6132930871408568","86453","86453","86453","0.402371742121867","0.10273000569179909","0.6142700888604166","86453","86453","86453","0","0","0","86453","86453","86453"
"75751","0.1586907502375868","0.09705012574153625","0.23397046114076994","86706","86706","86706","0.18195818417515716","0.0953477165715186","0.2793645030777602","86706","86706","86706","0","0","0","86706","86706","86706","0.296330826307479","0","0.513213275149217","86706","86706","86706","0.43973903285379246","0.10664808177442116","0.6094598801006285","86706","86706","86706","0","0","0","86706","86706","86706"
"76001","0.18896862338734627","0.12438450750733165","0.31030290371716307","86959","86959","86959","0.16980670368157855","0.09900859161056685","0.27905539627169246","86959","86959","86959","0","0","0","86959","86959","86959","0.24492289950442198","0","0.5176820359705913","86959","86959","86959","0.4212132638753471","0.2351719162813258","0.6190929374328987","86959","86959","86959","0","0","0","86959","86959","86959"
"76251","0.18054951633313165","0.12106915885749596","0.2328095887612704","87212","87212","87212","0.18367961070830283","0.09940241460844533","0.26449539015574064","87212","87212","87212","0","0","0","87212","87212","87212","0.28493571490470343","0","0.5288034190975351","87212","87212","87212","0.4389419461899502","0.20756468751777538","0.6268211513144822","87212","87212","87212","0","0","0","87212","87212","87212"
"76501","0.1923878409219178","0.1109645208979015","0.3537325971803841","87465","87465","87465","0.1850260795413981","0.12563458145866785","0.3104849565569627","87465","87465","87465","0","0","0","87465","87465","87465","0.3020622468957325","0","0.6157696607462558","87465","87465","87465","0.43266032200784477","0.0758925323898338","0.6146730523754843","87465","87465","87465","0","0","0","87465","87465","87465"
"76751","0.1855385559093851","0.10457813462978786","0.24972021690749205","87718","87718","87718","0.16768556707008292","0.11869705422721585","0.26518255550844644","87718","87718","87718","0","0","0","87718","87718","87718","0.32277982036850583","0","0.5838579808184753","87718","87718","87718","0.405856637566532","0.21492799492768508","0.6141533277113749","87718","87718","87718","0","0","0","87718","87718","87718"
"77001","0.16014496366904774","0.09534498559617273","0.32869787017923413","87971","87971","87971","0.18772415443674734","0.12381333447552509","0.2510853607737271","87971","87971","87971","0","0","0","87971","87971","87971","0.29718090194884417","0","0.6462629204112522","87971","87971","87971","0.41480598712458033","0.19002151173774218","0.579079628578344","87971","87971","87971","0","0","0","87971","87971","87971"
"77251","0.16976447745672396","0.12124817032263432","0.2324349695661307","88224","88224","88224","0.15494660204341762","0.09903500321944804","0.2765526469251595","88224","88224","88224","0","0","0","88224","88224","88224","0.2570923310382791","0","0.5225690488671569","88224","88224","88224","0.40302211095224755","0.14622662646258788","0.7066328130081246","88224","88224","88224","0","0","0","88224","88224","88224"
"77501","0.15472783425489706","0.10220721198748654","0.2594445360318146","88477","88477","88477","0.17371294284285138","0.10725630704124782","0.28600118542650244","88477","88477","88477","0","0","0","88477","88477","88477","0.29442511559553275","0","0.6058398481511037","88477","88477","88477","0.4301490287274382","0.20151429642008303","0.5450955033155132","88477","88477","88477","0","0","0","88477","88477","88477"
"77751","0.1704716749090365","0.11255232321350364","0.29961230142740086","88730","88730","88730","0.18867665303830994","0.12677134570041168","0.30217273009251233","88730","88730","88730","0","0","0","88730","88730","88730","0.3291640057760118","0","0.6037872371304226","88730","88730","88730","0.4046231490467802","0.15615945080985255","0.6290582804935377","88730","88730","88730","0","0","0","88730","88730","88730"
"78001","0.1776545891910013","0.1051894192878341","0.29311024035220024","88983","88983","88983","0.17293082165695353","0.10455761662065474","0.28290586542309826","88983","88983","88983","0","0","0","88983","88983","88983","0.30472165980319155","0","0.5688485922217591","88983","88983","88983","0.42616741093755584","0.2436843798472702","0.5451333979114236","88983","88983","88983","0","0","0","88983","88983","88983"
"78251","0.19008636924712502","0.13348204630449345","0.28770090320110975","89236","89236","89236","0.18315955262036357","0.10247420306922436","0.27868909976226536","89236","89236","89236","0","0","0","89236","89236","89236","0.2967888027711314","0","0.6530717522534274","89236","89236","89236","0.43272669411304177","0.13971388368027438","0.6072679391942012","89236","89236","89236","0","0","0","89236","89236","89236"
"78501","0.19072059779078543","0.10842716229429077","0.33528733794312693","89489","89489","89489","0.17005632209817104","0.10341173551655429","0.270619887474509","89489","89489","89489","0","0","0","89489","89489","89489","0.2924905187829053","0","0.5354621277438908","89489","89489","89489","0.42754835541572617","0.18199841744804526","0.5572188728995616","89489","89489","89489","0","0","0","89489","89489","89489"
"78751","0.17735347974188204","0.1242581640348154","0.25029667457855176","89742","89742","89742","0.16883504255353318","0.1093665688207667","0.26943764807007364","89742","89742","89742","0","0","0","89742","89742","89742","0.31867525913114814","0","0.629757851881738","89742","89742","89742","0.43288498189095714","0.14272190909119964","0.6338904814925499","89742","89742","89742","0","0","0","89742","89742","89742"
"79001","0.17191307548978324","0.12739571571300268","0.26862449909392744","89995","89995","89995","0.18506750298185398","0.0991607876176808","0.2752832031236999","89995","89995","89995","0","0","0","89995","89995","89995","0.25524028432915175","0","0.5377321979083898","89995","89995","89995","0.3916899988771446","0.17070268419222234","0.5393113934423158","89995","89995","89995","0","0","0","89995","89995","89995"
"79251","0.15216302292552158","0.09226798239118893","0.23158342801569667","90248","90248","90248","0.1785302823786893","0.11333786038135193","0.2774585339816185","90248","90248","90248","0","0","0","90248","90248","90248","0.3231793235906241","0","0.5676736805834492","90248","90248","90248","0.42867101184388223","0.15553688137817287","0.5696237958076749","90248","90248","90248","0","0","0","90248","90248","90248"
"79501","0.16728773849153172","0.10621407265553781","0.32895686112281985","90501","90501","90501","0.18612617835216516","0.10466996231099834","0.27577313587962016","90501","90501","90501","0","0","0","90501","90501","90501","0.31712145554621196","0","0.5507683607801636","90501","90501","90501","0.38516448443528595","0.15443987238910067","0.5521573926621101","90501","90501","90501","0","0","0","90501","90501","90501"
"79751","0.1764219152744281","0.14263562613369168","0.23205961713979542","90754","90754","90754","0.17637940393551954","0.11051429183186871","0.300303987830309","90754","90754","90754","0","0","0","90754","90754","90754","0.29631966316550395","0","0.6072304633817316","90754","90754","90754","0.37668628935381027","0.12932668014353363","0.6280928698219846","90754","90754","90754","0","0","0","90754","90754","90754"
"80001","0.17637388472023846","0.09279645864045158","0.3081398685573887","91007","91007","91007","0.1711665137265375","0.10710956146125042","0.29226316974668265","91007","91007","91007","0","0","0","91007","91007","91007","0.3186310196206263","0","0.6680381925860424","91007","91007","91007","0.42343418742372974","0.1065136770304494","0.5921657730474094","91007","91007","91007","0","0","0","91007","91007","91007"
"80251","0.20929545509711156","0.1270226052009999","0.3165349987453809","91260","91260","91260","0.18326761433628846","0.13094192707264693","0.28592859201247894","91260","91260","91260","0","0","0","91260","91260","91260","0.25805639473869313","0","0.5872307234897871","91260","91260","91260","0.4434699127913825","0.1562168106545291","0.5981556208355505","91260","91260","91260","0","0","0","91260","91260","91260"
"80501","0.17658444844107285","0.10383451265267345","0.2505447587651647","91513","91513","91513","0.18387818577035792","0.09488427677844359","0.2874777140595609","91513","91513","91513","0","0","0","91513","91513","91513","0.2931142498489505","0","0.6253380418502806","91513","91513","91513","0.4093506135870303","0.11445547045394222","0.5979029688131207","91513","91513","91513","0","0","0","91513","91513","91513"
"80751","0.17007111269962916","0.09266348885752836","0.274932363304588","91766","91766","91766","0.18004278071271634","0.10797851768587988","0.29184202837258255","91766","91766","91766","0","0","0","91766","91766","91766","0.2733546625409102","0","0.5846983219331182","91766","91766","91766","0.41565864096299576","0.12216511068833685","0.6205230756584496","91766","91766","91766","0","0","0","91766","91766","91766"
"81001","0.18558707715369122","0.11759464636714563","0.3286628973733179","92019","92019","92019","0.19895415951461565","0.11054984151290666","0.28942555244046886","92019","92019","92019","0","0","0","92019","92019","92019","0.27727505916468254","0","0.524107364122419","92019","92019","92019","0.4492875745283887","0.12503273915861005","0.6557693726791967","92019","92019","92019","0","0","0","92019","92019","92019"
"81251","0.15061352896836794","0.09954508170568346","0.267550632579171","92272","92272","92272","0.17033247729433187","0.10614071250222105","0.281648575793109","92272","92272","92272","0","0","0","92272","92272","92272","0.2806578204137069","0","0.5176991579888294","92272","92272","92272","0.4454168229904365","0.19911817898814577","0.6794051048368407","92272","92272","92272","0","0","0","92272","92272","92272"
"81501","0.18375092690877134","0.10784027998792897","0.2721336846788414","92525","92525","92525","0.18585909380325866","0.08900280640052298","0.2739804652676794","92525","92525","92525","0","0","0","92525","92525","92525","0.29829859786370017","0","0.5434069872819577","92525","92525","92525","0.42158104825544773","0.22875693194255775","0.5765829435701898","92525","92525","92525","0","0","0","92525","92525","92525"
"81751","0.16282275674419772","0.10896460812578104","0.30900111067526576","92778","92778","92778","0.17050079832847273","0.10670873844710597","0.28097997269611247","92778","92778","92778","0","0","0","92778","92778","92778","0.2966785297758393","0","0.7007051089663462","92778","92778","92778","0.40925661451547557","0.1444265068406719","0.5781558038375093","92778","92778","92778","0","0","0","92778","92778","92778"
"82001","0.15414088035374768","0.10456841135109515","0.22087693533645059","93031","93031","93031","0.19839050782699305","0.11553786531141814","0.3027615988177568","93031","93031","93031","0","0","0","93031","93031","93031","0.30844398677463813","0","0.5300323251722253","93031","93031","93031","0.4481388209033078","0.1726958448880664","0.6653358933344733","93031","93031","93031","0","0","0","93031","93031","93031"
"82251","0.20113647755643424","0.11170751401518016","0.37916552532096426","93284","93284","93284","0.17840602140194686","0.11792437472841551","0.29702962588761844","93284","93284","93284","0","0","0","93284","93284","93284","0.27950891186475724","0","0.5187865729136196","93284","93284","93284","0.41390178358039115","0.1556518775995782","0.6227134369951448","93284","93284","93284","0","0","0","93284","93284","93284"
"82501","0.15838655438525678","0.11688084453937146","0.24897988215538375","93537","93537","93537","0.18207975877049257","0.10930021990378402","0.27908077362134","93537","93537","93537","0","0","0","93537","93537","93537","0.28408942632187834","0","0.5208173135631802","93537","93537","93537","0.4414292850150308","0.14914240342469137","0.5673114123441173","93537","93537","93537","0","0","0","93537","93537","93537"
"82751","0.17906546096875736","0.10295513444520495","0.2772043375227709","93790","93790","93790","0.17080336572835006","0.09358536533585224","0.28090612161836953","93790","93790","93790","0","0","0","93790","93790","93790","0.2793660223607661","0","0.5835447231619223","93790","93790","93790","0.4418092142178989","0.1486050405623975","0.6868655283445723","93790","93790","93790","0","0","0","93790","93790","93790"
"83001","0.15883796617948173","0.09838860312060932","0.2183178075910718","94043","94043","94043","0.16746938737271794","0.10105729019584442","0.2742882890964203","94043","94043","94043","0","0","0","94043","94043","94043","0.29617299972479655","0","0.5615256655134314","94043","94043","94043","0.42666671710582643","0.15095657779072827","0.607946999562766","94043","94043","94043","0","0","0","94043","94043","94043"
"83251","0.18051259059486152","0.11137666170072535","0.3154980493970094","94296","94296","94296","0.18590144291642058","0.12060799572688566","0.2639461856694554","94296","94296","94296","0","0","0","94296","94296","94296","0.26913026254882216","0","0.5762942609989533","94296","94296","94296","0.4385161988219776","0.22669390990591318","0.6507726293503555","94296","94296","94296","0","0","0","94296","94296","94296"
"83501","0.1837030535303193","0.10114854052295634","0.3045592443462114","94549","94549","94549","0.18498066243432804","0.09362070917967862","0.2675687694937366","94549","94549","94549","0","0","0","94549","94549","94549","0.29079979922428023","0","0.6086392459684924","94549","94549","94549","0.4386652379021614","0.19379480870596047","0.5588917383837714","94549","94549","94549","0","0","0","94549","94549","94549"
"83751","0.16488089353845786","0.10829875092435826","0.24559148183535484","94802","94802","94802","0.19412358709000888","0.11019486654972996","0.2871218987936468","94802","94802","94802","0","0","0","94802","94802","94802","0.2737394005467045","0","0.5339864665476344","94802","94802","94802","0.4628772523158052","0.19236718789944254","0.6930488908405174","94802","94802","94802","0","0","0","94802","94802","94802"
"84001","0.18907619506456097","0.11316306279249119","0.2762383280711744","95055","95055","95055","0.1752968279034958","0.1157271916356262","0.28628501534728856","95055","95055","95055","0","0","0","95055","95055","95055","0.3135683240356371","0","0.6480222727788515","95055","95055","95055","0.4235973385308497","0.08299602719235767","0.5714458551325644","95055","95055","95055","0","0","0","95055","95055","95055"
"84251","0.18694289088068317","0.11246241843390918","0.29521584073720314","95308","95308","95308","0.179428167364463","0.12104596560049341","0.28591081648315486","95308","95308","95308","0","0","0","95308","95308","95308","0.28426699986978343","0","0.5831980517196991","95308","95308","95308","0.41980021573231535","0.14571877975219275","0.5992225930321812","95308","95308","95308","0","0","0","95308","95308","95308"
"84501","0.1547142810649905","0.12058644782362501","0.22020465400649764","95561","95561","95561","0.16561487871898103","0.10046301232430108","0.27258173782379674","95561","95561","95561","0","0","0","95561","95561","95561","0.29065888272730755","0","0.6495517677929177","95561","95561","95561","0.4290532613498321","0.08396083834486993","0.5877407399985706","95561","95561","95561","0","0","0","95561","95561","95561"
"84751","0.19483388993523607","0.11796396361609607","0.3020472103322241","95814","95814","95814","0.18541812888601997","0.11603197653995942","0.283215868622532","95814","95814","95814","0","0","0","95814","95814","95814","0.33192300724096124","0","0.6435878844673754","95814","95814","95814","0.42121192647144323","0.13543046613213292","0.5587444848088707","95814","95814","95814","0","0","0","95814","95814","95814"
"85001","0.16563106960756474","0.11583999218121976","0.31865766354805264","96067","96067","96067","0.163939434412248","0.1182914354349501","0.2724924991027294","96067","96067","96067","0","0","0","96067","96067","96067","0.2756746349817266","0","0.5235048504349237","96067","96067","96067","0.45260029808003954","0.1467467889260855","0.6477504231543266","96067","96067","96067","0","0","0","96067","96067","96067"
"85251","0.1708204495469106","0.1129632721425063","0.4149704780778173","96320","96320","96320","0.15641076079101085","0.102134873285696","0.27263633885506044","96320","96320","96320","0","0","0","96320","96320","96320","0.2652113004800832","0","0.49143009567918994","96320","96320","96320","0.44356777547141774","0.21083356456590374","0.5719678662197428","96320","96320","96320","0","0","0","96320","96320","96320"
"85501","0.18573130387614167","0.1185826534973307","0.2830109197187009","96573","96573","96573","0.15957094217561768","0.10629278393564703","0.254953061364411","96573","96573","96573","0","0","0","96573","96573","96573","0.27401431857738795","0","0.6669993251531342","96573","96573","96573","0.44440358977171596","0.15681905070813987","0.565649132003282","96573","96573","96573","0","0","0","96573","96573","96573"
"85751","0.1799665381194703","0.10647280823827117","0.2850781452613789","96826","96826","96826","0.18482373118187628","0.10294312682209619","0.2901036922175825","96826","96826","96826","0","0","0","96826","96826","96826","0.2727215054402325","0","0.5539633216773127","96826","96826","96826","0.4673213570018405","0.18695631728903503","0.6175852335738562","96826","96826","96826","0","0","0","96826","96826","96826"
"86001","0.14063285853461993","0.09611506994669525","0.24868108835839794","97079","97079","97079","0.18269419911793647","0.10220908471624471","0.2524000523772009","97079","97079","97079","0","0","0","97079","97079","97079","0.2601228442575002","0","0.5341242849015527","97079","97079","97079","0.4469906410673576","0.12715288713568693","0.5541147165086805","97079","97079","97079","0","0","0","97079","97079","97079"
"86251","0.169000601322601","0.11565754948935551","0.24961266095461684","97332","97332","97332","0.19995690809077574","0.11648495202766758","0.2704877239622756","97332","97332","97332","0","0","0","97332","97332","97332","0.29066407988379095","0","0.598205002161511","97332","97332","97332","0.4326672366529681","0.15206072311708216","0.6410737208170808","97332","97332","97332","0","0","0","97332","97332","97332"
"86501","0.18974445839652407","0.11011942779365565","0.24670817615387858","97585","97585","97585","0.1909906513028345","0.11690994610905617","0.2633048664566202","97585","97585","97585","0","0","0","97585","97585","97585","0.30849075283459854","0","0.6967695107426257","97585","97585","97585","0.43280223154422953","0.13331168488834705","0.7567166363660013","97585","97585","97585","0","0","0","97585","97585","97585"
"86751","0.1833955619871765","0.13434459460467754","0.3037479813656529","97838","97838","97838","0.15948090411230523","0.09877629167505567","0.2783849008001994","97838","97838","97838","0","0","0","97838","97838","97838","0.3173317584582243","0","0.5953433683414241","97838","97838","97838","0.4333300293836059","0.16068406837623542","0.7147516886396255","97838","97838","97838","0","0","0","97838","97838","97838"
"87001","0.189319001854878","0.0946040113855243","0.3261955451918954","98091","98091","98091","0.1711784391385775","0.11594213585049074","0.2564069237207778","98091","98091","98091","0","0","0","98091","98091","98091","0.29867234240146184","0","0.6582459741886734","98091","98091","98091","0.41119388316045224","0.19851322193866427","0.5050146525739279","98091","98091","98091","0","0","0","98091","98091","98091"
"87251","0.20750448996745846","0.12083688917579512","0.3130397376451177","98344","98344","98344","0.17717560916802227","0.12712704193516078","0.2611817107925892","98344","98344","98344","0","0","0","98344","98344","98344","0.3017841003853575","0","0.6658894030351078","98344","98344","98344","0.4256160584752794","0.19594489716499355","0.6162903902741927","98344","98344","98344","0","0","0","98344","98344","98344"
"87501","0.19181432265593726","0.11850660631765415","0.32061619061172586","98597","98597","98597","0.1751227998836133","0.11317480228487933","0.2717039355672738","98597","98597","98597","0","0","0","98597","98597","98597","0.30314144311423985","0","0.6841802422483004","98597","98597","98597","0.4453981987286596","0.12092209932231178","0.6691434884653692","98597","98597","98597","0","0","0","98597","98597","98597"
"87751","0.18807903501372877","0.11961310930828761","0.23090677602602822","98850","98850","98850","0.1905318042504017","0.10325004815376429","0.2735671603831057","98850","98850","98850","0","0","0","98850","98850","98850","0.2846630015877351","0","0.59955659572182","98850","98850","98850","0.4633554449751672","0.19193529593759226","0.6778935362354853","98850","98850","98850","0","0","0","98850","98850","98850"
"88001","0.1587393254251142","0.086961920804739","0.24178554093640697","99103","99103","99103","0.18306715192101614","0.10413583917817641","0.3023879170593963","99103","99103","99103","0","0","0","99103","99103","99103","0.326968469533118","0","0.608226041869576","99103","99103","99103","0.43727393092880573","0.19200751498190463","0.631550657628552","99103","99103","99103","0","0","0","99103","99103","99103"
"88251","0.2078479449138067","0.11926579182992544","0.320024463075513","99356","99356","99356","0.16191260891798726","0.11333912422581564","0.2671748057008418","99356","99356","99356","0","0","0","99356","99356","99356","0.30058517170936716","0","0.5213522617810411","99356","99356","99356","0.39838991371689947","0.15059709695477586","0.5704695188288159","99356","99356","99356","0","0","0","99356","99356","99356"
"88501","0.1593144019046085","0.09982743014389875","0.23923238163122731","99609","99609","99609","0.19035561415488397","0.12376789499788743","0.32605542817698185","99609","99609","99609","0","0","0","99609","99609","99609","0.2818577164286373","0","0.5717628550766357","99609","99609","99609","0.4574412412109128","0.1864896461050816","0.6078897862318667","99609","99609","99609","0","0","0","99609","99609","99609"
"88751","0.1972612992148954","0.13046771514341662","0.2946743407333773","99862","99862","99862","0.18866215481347948","0.12157812732354986","0.2718511828955665","99862","99862","99862","0","0","0","99862","99862","99862","0.2777945467762345","0","0.5539845490228107","99862","99862","99862","0.4564573621645477","0.19580441702933407","0.6116292710988857","99862","99862","99862","0","0","0","99862","99862","99862"
"89001","0.17052890300197363","0.11471790772583335","0.245300037414428","100115","100115","100115","0.17617004309047174","0.12355981805612044","0.2642360579781454","100115","100115","100115","0","0","0","100115","100115","100115","0.2903209829733063","0","0.5143351969519737","100115","100115","100115","0.4517931173909986","0.1185989128464698","0.6198106191063678","100115","100115","100115","0","0","0","100115","100115","100115"
"89251","0.23263695780103616","0.09740276406957218","0.36009884854277613","100368","100368","100368","0.17725216676878117","0.12666684128950884","0.2813954683301146","100368","100368","100368","0","0","0","100368","100368","100368","0.2803388279748918","0","0.5671167367610718","100368","100368","100368","0.45628988873616017","0.2883801155187597","0.6067437856760122","100368","100368","100368","0","0","0","100368","100368","100368"
"89501","0.19780343672087058","0.1188604488532858","0.32645103335000114","100621","100621","100621","0.17183970614896366","0.12142884319352183","0.26183188779532796","100621","100621","100621","0","0","0","100621","100621","100621","0.3217169267486174","0","0.5800035739436001","100621","100621","100621","0.4107794913559144","0.06110035919857399","0.5691017042218732","100621","100621","100621","0","0","0","100621","100621","100621"
"89751","0.17221604710066754","0.11783136310875844","0.2345458698590277","100874","100874","100874","0.2092343156651688","0.13288630421248865","0.3849124155072242","100874","100874","100874","0","0","0","100874","100874","100874","0.27067510443576936","0","0.5393599461000593","100874","100874","100874","0.45617371678363944","0.217212474203483","0.5854625298553161","100874","100874","100874","0","0","0","100874","100874","100874"
"90001","0.18199471791515576","0.11790149433045942","0.3060438516586792","101127","101127","101127","0.19058969360132447","0.14439231963963714","0.2559689582040895","101127","101127","101127","0","0","0","101127","101127","101127","0.3188721916746471","0","0.5462822927539192","101127","101127","101127","0.41228355733738037","0.13468787186503753","0.6740167926481355","101127","101127","101127","0","0","0","101127","101127","101127"
