"stage2/step","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Complicate_cauchy - _step","Group: Ours_trunc_Complicate_cauchy - _step__MIN","Group: Ours_trunc_Complicate_cauchy - _step__MAX","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_trunc_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_trunc_Simple_cauchy - _step","Group: Ours_trunc_Simple_cauchy - _step__MIN","Group: Ours_trunc_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gauss - stage2/mcc_pearson","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gauss - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gauss - _step","Group: Ours_Complicate_gauss - _step__MIN","Group: Ours_Complicate_gauss - _step__MAX","Group: Ours_Simple_cauchy - stage2/mcc_pearson","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Simple_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Simple_cauchy - _step","Group: Ours_Simple_cauchy - _step__MIN","Group: Ours_Simple_cauchy - _step__MAX","Group: Ours_Complicate_gumbel - stage2/mcc_pearson","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Complicate_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Complicate_gumbel - _step","Group: Ours_Complicate_gumbel - _step__MIN","Group: Ours_Complicate_gumbel - _step__MAX","Group: Ours_Complicate_cauchy - stage2/mcc_pearson","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MIN","Group: Ours_Complicate_cauchy - stage2/mcc_pearson__MAX","Group: Ours_Complicate_cauchy - _step","Group: Ours_Complicate_cauchy - _step__MIN","Group: Ours_Complicate_cauchy - _step__MAX","Group: Ours_Simple_gauss - stage2/mcc_pearson","Group: Ours_Simple_gauss - stage2/mcc_pearson__MIN","Group: Ours_Simple_gauss - stage2/mcc_pearson__MAX","Group: Ours_Simple_gauss - _step","Group: Ours_Simple_gauss - _step__MIN","Group: Ours_Simple_gauss - _step__MAX","Group: Ours_Simple_gumbel - stage2/mcc_pearson","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MIN","Group: Ours_Simple_gumbel - stage2/mcc_pearson__MAX","Group: Ours_Simple_gumbel - _step","Group: Ours_Simple_gumbel - _step__MIN","Group: Ours_Simple_gumbel - _step__MAX"
"93751","0.5767984270179108","0.4956259227034936","0.6426190342317855","114922.2","114921","114923","0.7511017824989725","0.6479259347810385","0.8323492456417964","114923","114923","114923","0.9190609056220612","0.8862607107330007","0.9528947731172297","114922.2","114921","114923","0.8178152739192728","0.612326697327965","0.9549999625259625","114923","114923","114923","0.95028475766441","0.9291121705365304","0.9675547146046766","114922.2","114921","114923","0.5725140009241844","0.2770638912860348","0.7696018826019209","114922.2","114921","114923","0.966675936376347","0.8809258964519984","0.9947773543937813","114923","114923","114923","0.9737947883550401","0.9383951147240882","0.9904481555245711","114923","114923","114923"
"94001","0.5755725259521417","0.490099105992796","0.6352035962223178","115175.2","115174","115176","0.7500162106202155","0.6445958813495108","0.8281812346410028","115176","115176","115176","0.9193717442018065","0.8873011265312115","0.9530558077721889","115175.2","115174","115176","0.7671809876967229","0.6470108784707078","0.9444372905144817","115176","115176","115176","0.9503979345227895","0.9302346814376369","0.9675406282734565","115175.2","115174","115176","0.6400087719079607","0.5372913922543019","0.7497420735064051","115175.2","115174","115176","0.967359133211786","0.8819006598633999","0.9950197036077109","115176","115176","115176","0.9752946966377485","0.94544472379859","0.9901639913293777","115176","115176","115176"
"94251","0.5772086590576937","0.4946927728789318","0.6405762577742297","115428.2","115427","115429","0.752105007245886","0.6522420653445199","0.830375179050593","115429","115429","115429","0.9183076343661716","0.8859469003691045","0.9517773946432518","115428.2","115427","115429","0.7359269205998548","0.5889247379246401","0.9577040477472578","115429","115429","115429","0.9506623404735455","0.9297140687748344","0.9684499603785461","115428.2","115427","115429","0.5108979437991259","0.18696555670497156","0.7111942115781826","115428.2","115427","115429","0.9667981995361773","0.8791950167145535","0.9948497678268519","115429","115429","115429","0.9745932224257775","0.9440115187554484","0.9901692140993018","115429","115429","115429"
"94501","0.5753025071497945","0.48686292230235884","0.6441374928276329","115681.2","115680","115682","0.7516691132869348","0.6487422917080735","0.8294041827865243","115682","115682","115682","0.9203528170381539","0.88769049184937","0.9524075385775805","115681.2","115680","115682","0.7610551324067409","0.4256746008070352","0.9929756884444306","115682","115682","115682","0.9503624674029965","0.9288544714466488","0.9688145754231803","115681.2","115680","115682","0.6182292832111005","0.3878022294590922","0.7482654360281542","115681.2","115680","115682","0.9664787090865163","0.8772314415743044","0.9948197436855137","115682","115682","115682","0.9739140250355686","0.9392934986489464","0.9892793836638285","115682","115682","115682"
"94751","0.577945334310203","0.4885371172433217","0.6413617018151143","115934.2","115933","115935","0.7526313628842826","0.6437024443252358","0.8293216704697337","115935","115935","115935","0.9202557335962733","0.8857177826289044","0.9533258779710365","115934.2","115933","115935","0.7921444527256087","0.6413567773350805","0.9576840187761692","115935","115935","115935","0.9513321713284444","0.9323795136270624","0.9679816106695112","115934.2","115933","115935","0.5877242977133197","0.3816914405349781","0.836242523524499","115934.2","115933","115935","0.9666765590253119","0.8727259602008965","0.9950089245922061","115935","115935","115935","0.9743267566322406","0.9401855250293395","0.9896590605939574","115935","115935","115935"
"95001","0.577058657820918","0.4838391908081679","0.6494604710165393","116187.2","116186","116188","0.7525462415041195","0.6503270691170484","0.8244108239133792","116188","116188","116188","0.9192918879427927","0.886870744718169","0.9528346611671555","116187.2","116186","116188","0.7910760275902624","0.6404618055051685","0.8920452071225712","116188","116188","116188","0.9509532549430203","0.9277593157875685","0.9692243756742844","116187.2","116186","116188","0.5429959842768788","0.34923440216448354","0.6854705199052626","116187.2","116186","116188","0.9674860580295214","0.8787063571900751","0.9951666285474516","116188","116188","116188","0.9746519538569942","0.9440024430045786","0.9897493925808935","116188","116188","116188"
"95251","0.5783702828834222","0.4917112718573109","0.64566012687824","116440.2","116439","116441","0.7545111403921081","0.6504591906348995","0.8309389124655603","116441","116441","116441","0.919457923583716","0.8865405727636432","0.9519886769822685","116440.2","116439","116441","0.7358867927679854","0.58050957812603","0.9779060130923664","116441","116441","116441","0.9503851612155264","0.9292623772645163","0.9684326407420117","116440.2","116439","116441","0.5612451862520977","0.31280944825577406","0.7962340946591173","116440.2","116439","116441","0.9661280208254415","0.8683937668476288","0.9944359489930373","116441","116441","116441","0.9749096336068238","0.9435695683278332","0.9900978682925873","116441","116441","116441"
"95501","0.5779484042169402","0.491545914072382","0.642216016983183","116693.2","116692","116694","0.7527655627089922","0.6552716043491645","0.8269458147728509","116694","116694","116694","0.9197684543769586","0.8892829349606887","0.9530283056321835","116693.2","116692","116694","0.7861811995050445","0.6477963118766098","0.9413323131602499","116694","116694","116694","0.9504762466010414","0.931192131367772","0.9691931672089444","116693.2","116692","116694","0.5884967774488784","0.3850375232788936","0.7586707065849767","116693.2","116692","116694","0.96588951024741","0.8730832009067685","0.9949730188219127","116694","116694","116694","0.9749292409438743","0.9451303310772062","0.9894200693280079","116694","116694","116694"
"95751","0.5765619710436279","0.4927533786966835","0.6430586084863812","116946.2","116945","116947","0.751015554055953","0.6435534776257845","0.8284855975021462","116947","116947","116947","0.9197403840295036","0.8867307830761832","0.9526250159041734","116946.2","116945","116947","0.7524598788492853","0.6388898572930838","0.9743476494743312","116947","116947","116947","0.9510963876899229","0.9319829753631661","0.9689632367056845","116946.2","116945","116947","0.6055972105294889","0.4423967882013303","0.8157954467457694","116946.2","116945","116947","0.96641353358585","0.8760475661590705","0.9949948473566664","116947","116947","116947","0.9743963650766165","0.9431384020672727","0.9896997967032911","116947","116947","116947"
"96001","0.5784951580889454","0.49376944042046833","0.6435965546060909","117199.2","117198","117200","0.7542667131636196","0.6474062112001929","0.834657373497747","117200","117200","117200","0.9197592002368667","0.8862421954891759","0.9539111284432293","117199.2","117198","117200","0.766652444726327","0.4645065199955513","0.9632138861773757","117200","117200","117200","0.9508254595351936","0.932766833970937","0.9682324485825188","117199.2","117198","117200","0.5879956421177767","0.32833314700711724","0.8190292598254743","117199.2","117198","117200","0.9659370044057372","0.8740075798569702","0.9948474060038016","117200","117200","117200","0.9754912501978451","0.9425719659515478","0.9903512231288819","117200","117200","117200"
"96251","0.5763743745187414","0.49270587739033145","0.6418100278720161","117452.2","117451","117453","0.7512664697539448","0.6523113886083776","0.8222582330877906","117453","117453","117453","0.9201092066051327","0.8875455025000702","0.9518859203128738","117452.2","117451","117453","0.7188693620021527","0.5260506503110195","0.971084475412852","117453","117453","117453","0.9505828954519459","0.9311334286681037","0.9667542467088757","117452.2","117451","117453","0.5901500640193867","0.356768210652376","0.8245948243247762","117452.2","117451","117453","0.9664669135950111","0.8804208431491896","0.9948559437395454","117453","117453","117453","0.9742209155718855","0.9372990023176632","0.9903841468825195","117453","117453","117453"
"96501","0.5773518756424565","0.4948112981994928","0.6397500657198203","117705.2","117704","117706","0.7519959206484362","0.6527448820528369","0.8310106041739392","117706","117706","117706","0.9203503117932135","0.8880716609919104","0.952132906593822","117705.2","117704","117706","0.7817064555775655","0.3799701072783437","0.9493155289941374","117706","117706","117706","0.9505685385676801","0.9328651221361659","0.967446759149119","117705.2","117704","117706","0.5581097064107899","0.3831180682787368","0.7295935182138974","117705.2","117704","117706","0.9669277590078418","0.8805560350331514","0.9948077553341467","117706","117706","117706","0.9743701712022721","0.9421315461877192","0.9901964659654695","117706","117706","117706"
"96751","0.5786976013776153","0.4904872527518197","0.645313771004125","117958.2","117957","117959","0.7522657341854843","0.6526681595738748","0.8258687180667187","117959","117959","117959","0.9196756548377895","0.8867148024178979","0.9533575574944726","117958.2","117957","117959","0.7351749628671054","0.5781025448146216","0.9706037259864964","117959","117959","117959","0.9507125635145186","0.9286085735263079","0.9691951707581679","117958.2","117957","117959","0.5052152968574106","0.2725717734403293","0.7559343371815059","117958.2","117957","117959","0.9664058485782931","0.8747230198158317","0.9948070471159128","117959","117959","117959","0.9741978597718486","0.9381985727058549","0.9891873003819424","117959","117959","117959"
"97001","0.5757545174275125","0.4902957633655328","0.6392582915431504","118211.2","118210","118212","0.7522851584798219","0.6478169834556137","0.8330522196376237","118212","118212","118212","0.919707325184026","0.8854499825307117","0.9519168883782969","118211.2","118210","118212","0.7804609516008574","0.5908503776456121","0.953053344645086","118212","118212","118212","0.9506114070966921","0.9297994945615583","0.9691040483475278","118211.2","118210","118212","0.5440246776478179","0.3065906397199686","0.6975059006706614","118211.2","118210","118212","0.9669615053708995","0.8776300570668415","0.9949234508968918","118212","118212","118212","0.974820603145442","0.9446634906799645","0.9901488254082395","118212","118212","118212"
"97251","0.5738928076505253","0.4925186437833326","0.6428343184150589","118464.2","118463","118465","0.7525475916957998","0.6523217955403474","0.8273351804250005","118465","118465","118465","0.9200003100831367","0.8838871764144276","0.951201219163295","118464.2","118463","118465","0.7552809631057779","0.5365885421580896","0.9455396353548173","118465","118465","118465","0.9505552654249119","0.9305299635422811","0.967016061904407","118464.2","118463","118465","0.5869642606031282","0.41537623594310286","0.8482917754164111","118464.2","118463","118465","0.9672299837031059","0.8794159825155771","0.9949456172327816","118465","118465","118465","0.9743075814160832","0.939237264826185","0.9894757115548743","118465","118465","118465"
"97501","0.574972308581102","0.48907177593954165","0.6420913579290939","118717.2","118716","118718","0.7520211511149588","0.65293807149203","0.8267487383256964","118718","118718","118718","0.9201431120942617","0.8867542650401992","0.9528100303084731","118717.2","118716","118718","0.7770165311876245","0.4832287149386754","0.9623423208837615","118718","118718","118718","0.950631526111567","0.9315862536913728","0.9680115888094726","118717.2","118716","118718","0.5406467109095988","0.37831601989676483","0.675929059934914","118717.2","118716","118718","0.9672465146915282","0.884424971462454","0.9951968760809278","118718","118718","118718","0.9738290286281048","0.9404343384960185","0.9897914618359978","118718","118718","118718"
"97751","0.5767004658596784","0.4907837078675318","0.6454187668799528","118970.2","118969","118971","0.7536051469295147","0.6463543662849741","0.8320855876294536","118971","118971","118971","0.920555229346896","0.8870541472892622","0.9535526531039537","118970.2","118969","118971","0.7826296036060625","0.5821880266036509","0.9519423790127033","118971","118971","118971","0.9510781547555711","0.9293142850122337","0.9690756489526173","118970.2","118969","118971","0.6266190836479202","0.45290739453318435","0.8354487071640282","118970.2","118969","118971","0.9667634587931341","0.8748593486912415","0.9950657502790555","118971","118971","118971","0.9748500788171184","0.9438811716023827","0.9894622932789389","118971","118971","118971"
"98001","0.5792959801465801","0.489570006678859","0.6422798719666684","119223.2","119222","119224","0.7498833434956644","0.6436808122247145","0.830603997311946","119224","119224","119224","0.9200554370127272","0.8862926085291924","0.9522526028058561","119223.2","119222","119224","0.6951014748026607","0.35752020903235165","0.9593220737091689","119224","119224","119224","0.9515222044059435","0.928911531849662","0.9685485609672847","119223.2","119222","119224","0.5877204550232549","0.5182580972880605","0.7692864419024175","119223.2","119222","119224","0.9666504043287387","0.8741405697928585","0.9944922102097457","119224","119224","119224","0.9747236649371562","0.9421001475607754","0.9895823695006137","119224","119224","119224"
"98251","0.5756629867078245","0.4889967445384805","0.6436308693578651","119476.2","119475","119477","0.7531573801477759","0.6485156846920307","0.8271203763889243","119477","119477","119477","0.920127229163131","0.8841946173395583","0.952297912626441","119476.2","119475","119477","0.7571925042019305","0.4647432503248769","0.9854837666048567","119477","119477","119477","0.9511940663771767","0.9311439129825316","0.9687447676506211","119476.2","119475","119477","0.5254968035985841","0.3373096566313707","0.7507803374321287","119476.2","119475","119477","0.9674371191429177","0.8829022925050035","0.994808243748167","119477","119477","119477","0.9746488242247994","0.9399688476688212","0.9899132966051978","119477","119477","119477"
"98501","0.5764834108596564","0.4924979447917117","0.6397750717775387","119729.2","119728","119730","0.7541036717097824","0.6499362998522181","0.8327675970876302","119730","119730","119730","0.9197585786992682","0.8873839909199658","0.9517079483833321","119729.2","119728","119730","0.7413742611001091","0.3683136532400508","0.9820672026330483","119730","119730","119730","0.9512484442014051","0.9307140706433655","0.9678841449904608","119729.2","119728","119730","0.5787545984063536","0.3914366054919189","0.8085042785314445","119729.2","119728","119730","0.9666855445138761","0.878748753547738","0.9950471849193437","119730","119730","119730","0.9741178930425075","0.9362937427919378","0.9900677909492188","119730","119730","119730"
